ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
19022	"ENSMUSG00000056310.14"	"Tyw1"	chr5	+	130281780	130281833	130277932	130278050	130287242	130287361
19024	"ENSMUSG00000028455.15"	"Stoml2"	chr4	-	43028937	43029066	43027689	43028293	43029278	43029358
19036	"ENSMUSG00000024477.3"	"Pggt1b"	chr18	-	46248870	46249055	46246561	46246670	46254278	46254324
19037	"ENSMUSG00000024477.3"	"Pggt1b"	chr18	-	46262889	46262957	46259603	46259755	46274589	46274708
19044	"ENSMUSG00000027956.11"	"Tmem144"	chr3	-	79841666	79841838	79839268	79839306	79842770	79842912
19046	"ENSMUSG00000053347.14"	"Zfp943"	chr17	+	21988030	21988101	21962551	21962819	21990778	21990905
19061	"ENSMUSG00000034334.8"	"Fam151b"	chr13	-	92467944	92468162	92466976	92467112	92477827	92477953
19096	"ENSMUSG00000063952.15"	"Brpf3"	chr17	+	28810512	28810669	28805928	28807399	28814585	28814717
19097	"ENSMUSG00000063952.15"	"Brpf3"	chr17	+	28823972	28824066	28821085	28821592	28835761	28835916
19098	"ENSMUSG00000063952.15"	"Brpf3"	chr17	+	28828343	28828441	28823972	28824066	28831313	28831411
19099	"ENSMUSG00000063952.15"	"Brpf3"	chr17	+	28828343	28828441	28823972	28824066	28835761	28835916
19100	"ENSMUSG00000063952.15"	"Brpf3"	chr17	+	28831313	28831411	28823972	28824066	28835761	28835916
19102	"ENSMUSG00000028221.3"	"Tmem55a"	chr4	+	14886533	14886682	14864075	14864437	14892392	14892499
19110	"ENSMUSG00000031379.13"	"Pir"	chrX	+	164271602	164271731	164269430	164269677	164280128	164280221
19111	"ENSMUSG00000031379.13"	"Pir"	chrX	+	164295914	164295998	164280128	164280221	164300223	164300430
19112	"ENSMUSG00000031379.13"	"Pir"	chrX	+	164342473	164342518	164330014	164330099	164358147	164358230
19125	"ENSMUSG00000037935.16"	"Smarce1"	chr11	-	99228274	99228318	99224720	99225142	99228496	99228548
19126	"ENSMUSG00000037935.16"	"Smarce1"	chr11	-	99228496	99228548	99225298	99228318	99230401	99230445
19131	"ENSMUSG00000035376.9"	"Hacd2"	chr16	+	35048719	35048738	35025824	35025942	35075605	35075694
19133	"ENSMUSG00000097887.2"	"RP23-319B15.9"	chr11	+	50284415	50284594	50237011	50237379	50288151	50288839
19134	"ENSMUSG00000020572.8"	"Mampt"	chr12	+	32839150	32839287	32838298	32838457	32840924	32841150
19135	"ENSMUSG00000020572.8"	"Mampt"	chr12	+	32846705	32846846	32842684	32842804	32848616	32848751
19137	"ENSMUSG00000062901.2"	"Klhl24"	chr16	+	20114560	20114745	20106662	20107643	20115883	20116002
19139	"ENSMUSG00000022843.16"	"Clcn2"	chr16	-	20709076	20709315	20708633	20708767	20709879	20709949
19140	"ENSMUSG00000022843.16"	"Clcn2"	chr16	-	20709101	20709315	20708633	20708767	20709879	20709949
19141	"ENSMUSG00000022843.16"	"Clcn2"	chr16	-	20709569	20709629	20709101	20709315	20709879	20709949
19142	"ENSMUSG00000022843.16"	"Clcn2"	chr16	-	20709569	20709680	20709076	20709315	20709879	20709949
19143	"ENSMUSG00000022843.16"	"Clcn2"	chr16	-	20709569	20709724	20709101	20709315	20709879	20709949
19144	"ENSMUSG00000022843.16"	"Clcn2"	chr16	-	20712056	20712182	20711891	20711976	20712311	20712390
19145	"ENSMUSG00000022843.16"	"Clcn2"	chr16	-	20713612	20713769	20712879	20713459	20715908	20716111
19155	"ENSMUSG00000018565.17"	"Elp5"	chr11	-	69969492	69969588	69969095	69969196	69970560	69970742
19156	"ENSMUSG00000018565.17"	"Elp5"	chr11	-	69970560	69970742	69969240	69969588	69975039	69975260
19157	"ENSMUSG00000018565.17"	"Elp5"	chr11	-	69975039	69975260	69970560	69970742	69979829	69979910
19168	"ENSMUSG00000035370.9"	"RP24-327D15.11"	chr10	+	80609640	80609797	80609329	80609458	80611027	80611129
19169	"ENSMUSG00000035370.9"	"RP24-327D15.11"	chr10	+	80611027	80611129	80609640	80609797	80612341	80612459
19178	"ENSMUSG00000028760.16"	"Eif4g3"	chr4	+	138120345	138120454	138105313	138105436	138125809	138126634
19179	"ENSMUSG00000028760.16"	"Eif4g3"	chr4	+	138120348	138120454	138105313	138105436	138125809	138126634
19180	"ENSMUSG00000028760.16"	"Eif4g3"	chr4	+	138180489	138180607	138177916	138178010	138183127	138183345
19181	"ENSMUSG00000028760.16"	"Eif4g3"	chr4	+	138180546	138180607	138177916	138178010	138183127	138183345
19182	"ENSMUSG00000028760.16"	"Eif4g3"	chr4	+	138184651	138184767	138183127	138183345	138188045	138188218
19183	"ENSMUSG00000028760.16"	"Eif4g3"	chr4	+	138201920	138202002	138198078	138198225	138205972	138206154
19184	"ENSMUSG00000028760.16"	"Eif4g3"	chr4	+	138203344	138203491	138201920	138202002	138205972	138206154
19187	"ENSMUSG00000031386.14"	"Hcfc1"	chrX	-	73944645	73944709	73942791	73944477	73945132	73945433
19189	"ENSMUSG00000031386.14"	"Hcfc1"	chrX	-	73959122	73959283	73958251	73958460	73959583	73959732
19191	"ENSMUSG00000000275.16"	"Trim25"	chr11	+	89004728	89004824	88999375	89000082	89009118	89009352
19193	"ENSMUSG00000000275.16"	"Trim25"	chr11	+	89015532	89015631	89015166	89015190	89015718	89015817
19206	"ENSMUSG00000032478.14"	"Nme6"	chr9	+	109839607	109839710	109833046	109833295	109841926	109842087
19207	"ENSMUSG00000032478.14"	"Nme6"	chr9	+	109839607	109839710	109835269	109835414	109841475	109841515
19208	"ENSMUSG00000032478.14"	"Nme6"	chr9	+	109839607	109839710	109835269	109835414	109842451	109842580
19209	"ENSMUSG00000032478.14"	"Nme6"	chr9	+	109841475	109841515	109833195	109833295	109841926	109842038
19215	"ENSMUSG00000025417.8"	"Pip4k2c"	chr10	-	127200839	127200878	127200183	127200297	127201038	127201185
19217	"ENSMUSG00000020766.4"	"Galk1"	chr11	-	116009047	116009198	116008802	116008965	116009920	116010102
19218	"ENSMUSG00000020766.4"	"Galk1"	chr11	-	116010240	116010376	116009920	116010102	116010562	116010682
19221	"ENSMUSG00000087165.7"	"RP23-268K22.2"	chr11	-	57796025	57796173	57795498	57795794	57801233	57801398
19222	"ENSMUSG00000087165.7"	"RP23-268K22.2"	chr11	-	57796311	57796397	57795518	57795794	57801233	57801414
19226	"ENSMUSG00000060073.9"	"Psma3"	chr12	+	70984492	70984594	70983318	70983442	70984671	70984745
19227	"ENSMUSG00000060073.9"	"Psma3"	chr12	+	70984671	70984745	70984492	70984594	70986862	70986935
19232	"ENSMUSG00000022538.19"	"Lsg1"	chr16	-	30565429	30565509	30564645	30564819	30567710	30567834
19240	"ENSMUSG00000026575.15"	"Nme7"	chr1	+	164332611	164332778	164328241	164328400	164340728	164340839
19241	"ENSMUSG00000020464.15"	"Pnpt1"	chr11	+	29154143	29154215	29153231	29153338	29154301	29154365
19247	"ENSMUSG00000017146.12"	"Brca1"	chr11	-	101523324	101526639	101522431	101522502	101528000	101528077
19248	"ENSMUSG00000017146.12"	"Brca1"	chr11	-	101528000	101528077	101523324	101526639	101529790	101529836
19252	"ENSMUSG00000015671.11"	"Psma2"	chr13	+	14623597	14623671	14620724	14620806	14625202	14625260
19255	"ENSMUSG00000062116.10"	"Zfp954"	chr7	-	7117785	7117912	7116612	7116711	7119371	7119410
19257	"ENSMUSG00000074071.11"	"Fam169b"	chr7	+	68321819	68321905	68304551	68304651	68329221	68329399
19262	"ENSMUSG00000032116.18"	"Stt3a"	chr9	-	36743995	36744151	36743415	36743604	36746553	36746645
19269	"ENSMUSG00000019303.14"	"Psmc3ip"	chr11	-	101093680	101093792	101092862	101093008	101094935	101095025
19270	"ENSMUSG00000019303.14"	"Psmc3ip"	chr11	-	101093680	101093814	101092862	101093008	101094935	101095025
19271	"ENSMUSG00000037270.18"	"RP23-243E17.1"	chr3	+	36992676	36992727	36989794	36989888	36994774	36994981
19275	"ENSMUSG00000034121.12"	"Mks1"	chr11	+	87861268	87861376	87861109	87861179	87861984	87862118
19293	"ENSMUSG00000039530.17"	"Tusc3"	chr8	+	39071375	39071516	39067621	39067762	39126528	39126592
19294	"ENSMUSG00000039530.17"	"Tusc3"	chr8	+	39096924	39097014	39067621	39067762	39126528	39126592
19296	"ENSMUSG00000039530.17"	"Tusc3"	chr8	+	39154688	39154779	39130742	39130817	39164825	39165112
19297	"ENSMUSG00000039530.17"	"Tusc3"	chr8	+	39157259	39157350	39130742	39130817	39164825	39165114
19300	"ENSMUSG00000058594.15"	"Fbxo18"	chr2	-	11759928	11760023	11758279	11758448	11760480	11760573
19302	"ENSMUSG00000001419.17"	"Mef2d"	chr3	+	88158033	88158171	88156321	88156525	88159121	88159332
19303	"ENSMUSG00000001419.17"	"Mef2d"	chr3	+	88158220	88158355	88156321	88156525	88159121	88159332
19304	"ENSMUSG00000001419.17"	"Mef2d"	chr3	+	88159535	88159592	88159121	88159332	88161190	88161381
19305	"ENSMUSG00000001419.17"	"Mef2d"	chr3	+	88161780	88161801	88161190	88161381	88162957	88163087
19321	"ENSMUSG00000029484.12"	"Anxa3"	chr5	+	96828347	96828404	96824886	96824966	96828696	96828790
19322	"ENSMUSG00000039230.14"	"Tbcd"	chr11	+	121459400	121459498	121453630	121453681	121460408	121460510
19324	"ENSMUSG00000039230.14"	"Tbcd"	chr11	+	121556955	121556985	121550110	121550281	121560674	121560760
19331	"ENSMUSG00000022322.8"	"Shcbp1"	chr8	-	4739124	4739266	4735975	4736407	4739594	4739681
19337	"ENSMUSG00000032946.16"	"Rasgrp2"	chr19	+	6403431	6403563	6402917	6403086	6404299	6404421
19339	"ENSMUSG00000032946.16"	"Rasgrp2"	chr19	+	6413084	6413226	6408838	6408954	6413427	6413464
19340	"ENSMUSG00000021136.13"	"Smoc1"	chr12	+	81105898	81106011	81104606	81104772	81135775	81135875
19341	"ENSMUSG00000021136.13"	"Smoc1"	chr12	+	81179478	81179723	81170185	81170291	81184548	81186410
19345	"ENSMUSG00000015605.5"	"Srf"	chr17	-	46549844	46550036	46549435	46549512	46550900	46551020
19355	"ENSMUSG00000040472.15"	"Rabggta"	chr14	-	55719795	55719879	55719623	55719706	55720303	55720507
19371	"ENSMUSG00000018363.16"	"Smurf2"	chr11	-	106833744	106833923	106830587	106831057	106836069	106836184
19375	"ENSMUSG00000028378.6"	"Ptgr1"	chr4	-	58982879	58982925	58981826	58981883	58984743	58984859
19376	"ENSMUSG00000033096.7"	"Apmap"	chr2	-	150585762	150585955	150583079	150584188	150586380	150586515
19378	"ENSMUSG00000006930.15"	"Hap1"	chr11	-	100352184	100352315	100351842	100351905	100353543	100353610
19392	"ENSMUSG00000004929.12"	"Thop1"	chr10	+	81075510	81075659	81073152	81073365	81076942	81077050
19398	"ENSMUSG00000041193.15"	"Pla2g5"	chr4	-	138806081	138806234	138801351	138801458	138818999	138819228
19399	"ENSMUSG00000041193.15"	"Pla2g5"	chr4	-	138806184	138806234	138801351	138801458	138818999	138819115
19402	"ENSMUSG00000035049.3"	"Rrp12"	chr19	-	41874235	41874341	41873742	41873850	41874528	41874609
19406	"ENSMUSG00000041112.16"	"Elmo1"	chr13	+	20241572	20241623	20209138	20209211	20251003	20251173
19414	"ENSMUSG00000026605.14"	"Cenpf"	chr1	-	189671047	189671176	189668515	189668638	189672508	189672634
19415	"ENSMUSG00000026605.14"	"Cenpf"	chr1	-	189683767	189683964	189682844	189682951	189684944	189685138
19416	"ENSMUSG00000026605.14"	"Cenpf"	chr1	-	189684532	189684666	189683825	189683964	189684862	189685138
19427	"ENSMUSG00000040043.16"	"Rbms2"	chr10	-	128145672	128145764	128143394	128143552	128146601	128146660
19433	"ENSMUSG00000029048.3"	"Rer1"	chr4	-	155078493	155078593	155076711	155076790	155080798	155080903
19447	"ENSMUSG00000030649.18"	"Anapc15"	chr7	+	101897188	101897360	101896862	101896943	101897732	101897817
19451	"ENSMUSG00000024381.15"	"Bin1"	chr18	+	32426223	32426352	32424819	32424967	32431670	32431742
19452	"ENSMUSG00000024381.15"	"Bin1"	chr18	+	32431670	32431742	32424819	32424967	32431982	32432093
19453	"ENSMUSG00000025466.19"	"Fuom"	chr7	-	140101089	140101188	140099802	140099952	140101600	140101669
19455	"ENSMUSG00000075327.10"	"Zbtb2"	chr10	-	4374569	4374754	4367074	4369851	4387844	4388108
19457	"ENSMUSG00000019590.16"	"Cyb561"	chr11	-	105936181	105936285	105935751	105935909	105936554	105936653
19480	"ENSMUSG00000047187.9"	"Rab2a"	chr4	+	8572525	8572593	8561151	8561223	8577954	8578037
19495	"ENSMUSG00000039515.11"	"Ppp2r4"	chr2	+	30439663	30439764	30438228	30438353	30443289	30443397
19501	"ENSMUSG00000022911.10"	"Arl13b"	chr16	-	62830742	62830813	62825604	62827413	62846684	62847040
19503	"ENSMUSG00000063406.11"	"Tmed5"	chr5	-	108130017	108130115	108123060	108126084	108132235	108132533
19511	"ENSMUSG00000011589.8"	"Fsd1"	chr17	+	55996420	55996509	55996071	55996323	55996641	55996881
19523	"ENSMUSG00000031751.14"	"Amfr"	chr8	-	93984833	93984944	93983311	93983502	93985338	93985472
19526	"ENSMUSG00000001416.13"	"Cct3"	chr3	+	88318345	88318526	88313555	88313637	88320459	88320650
19527	"ENSMUSG00000001416.13"	"Cct3"	chr3	+	88321013	88321145	88320459	88320705	88321443	88321507
19532	"ENSMUSG00000039318.12"	"Rab3gap2"	chr1	+	185221844	185221909	185204116	185204353	185232960	185233084
19533	"ENSMUSG00000039318.12"	"Rab3gap2"	chr1	+	185248012	185248102	185247843	185247923	185249879	185250019
19534	"ENSMUSG00000039318.12"	"Rab3gap2"	chr1	+	185281650	185281740	185278147	185278366	185282297	185282510
19542	"ENSMUSG00000017831.7"	"Rab5a"	chr17	+	53483820	53484075	53479233	53479608	53497526	53497678
19551	"ENSMUSG00000037960.11"	"Card19"	chr13	-	49205191	49205345	49203836	49203988	49208003	49208146
19553	"ENSMUSG00000037960.11"	"Card19"	chr13	-	49210088	49210203	49208003	49208146	49215936	49216037
19554	"ENSMUSG00000045482.16"	"Trrap"	chr5	+	144803162	144803360	144802867	144803085	144804038	144804299
19557	"ENSMUSG00000045482.16"	"Trrap"	chr5	+	144832905	144833193	144832447	144832567	144833296	144833434
19559	"ENSMUSG00000029461.17"	"Fam168a"	chr7	+	100812919	100813000	100786803	100786891	100824131	100824257
19563	"ENSMUSG00000033769.16"	"Exoc6b"	chr6	-	85003194	85003285	85003047	85003093	85004988	85005036
19564	"ENSMUSG00000033769.16"	"Exoc6b"	chr6	-	85011317	85011483	85004817	85005036	85069295	85069457
19565	"ENSMUSG00000039585.15"	"Myo9a"	chr9	+	59790035	59790092	59788414	59788514	59801913	59802011
19573	"ENSMUSG00000021470.18"	"Ercc6l2"	chr13	+	63824808	63824928	63819630	63820055	63834595	63834789
19575	"ENSMUSG00000021470.18"	"Ercc6l2"	chr13	+	63840892	63841039	63834595	63834789	63841423	63841585
19577	"ENSMUSG00000021470.18"	"Ercc6l2"	chr13	+	63894637	63894819	63877378	63877533	63898533	63899629
19580	"ENSMUSG00000055835.10"	"Zfp1"	chr8	+	111666060	111666204	111658385	111658441	111669490	111671008
19581	"ENSMUSG00000055835.10"	"Zfp1"	chr8	+	111666077	111666204	111658385	111658441	111669490	111671011
19582	"ENSMUSG00000055835.10"	"Zfp1"	chr8	+	111666119	111666204	111658385	111658441	111669490	111670682
19587	"ENSMUSG00000032067.6"	"Pts"	chr9	-	50526869	50526949	50525041	50525284	50528556	50528651
19588	"ENSMUSG00000032067.6"	"Pts"	chr9	-	50526869	50527016	50525261	50525284	50528556	50528645
19594	"ENSMUSG00000020717.19"	"Pecam1"	chr11	-	106671741	106671798	106661796	106662024	106679548	106679611
19595	"ENSMUSG00000020717.19"	"Pecam1"	chr11	-	106681031	106681085	106679548	106679611	106682879	106682953
19598	"ENSMUSG00000037851.13"	"Iars"	chr13	+	49731417	49731561	49730014	49730140	49732339	49732492
19600	"ENSMUSG00000024143.14"	"Rhoq"	chr17	+	86995003	86995099	86994558	86994723	86996904	87000069
19608	"ENSMUSG00000028392.15"	"Bspry"	chr4	+	62495997	62496571	62494732	62494857	62496981	62497298
19610	"ENSMUSG00000018548.15"	"Trim37"	chr11	+	87201317	87201626	87196820	87197015	87205932	87206055
19615	"ENSMUSG00000046138.14"	"RP24-408B13.1"	chr19	-	29723389	29723505	29720585	29720773	29729831	29729959
19621	"ENSMUSG00000032712.16"	"RP23-214L4.1"	chr6	+	149317634	149317708	149310321	149310359	149324731	149324800
19629	"ENSMUSG00000027474.12"	"Ccm2l"	chr2	+	153071757	153072212	153070821	153071016	153074771	153074907
19631	"ENSMUSG00000036138.16"	"Acaa1a"	chr9	+	119344465	119344508	119344172	119344252	119346469	119346568
19639	"ENSMUSG00000027108.15"	"Ola1"	chr2	-	73199400	73199528	73156737	73156913	73203324	73203468
19640	"ENSMUSG00000027108.15"	"Ola1"	chr2	-	73212859	73212960	73203324	73203468	73214285	73214333
19643	"ENSMUSG00000047656.8"	"Trpt1"	chr19	+	6997932	6998102	6996695	6996777	6998191	6998366
19645	"ENSMUSG00000033629.6"	"Hacd3"	chr9	-	64992256	64992369	64990973	64991080	64998194	64998322
19646	"ENSMUSG00000084927.1"	"RP24-72P18.2"	chr6	-	141765648	141765781	141754362	141754469	141767451	141767593
19647	"ENSMUSG00000084927.1"	"RP24-72P18.2"	chr6	-	141767451	141767593	141754362	141754469	141773718	141773810
19650	"ENSMUSG00000027714.11"	"Exosc9"	chr3	+	36554637	36554775	36553805	36554142	36555481	36555564
19651	"ENSMUSG00000022529.11"	"Zfp263"	chr16	+	3745776	3745957	3744092	3744767	3746770	3746894
19657	"ENSMUSG00000028423.15"	"Nfx1"	chr4	+	41018447	41018489	41017971	41018073	41021748	41021847
19671	"ENSMUSG00000028089.5"	"Chd1l"	chr3	-	97580978	97581177	97572560	97572709	97582716	97582870
19672	"ENSMUSG00000028089.5"	"Chd1l"	chr3	-	97591204	97591360	97590553	97590646	97594007	97594170
19675	"ENSMUSG00000032411.15"	"Tfdp2"	chr9	+	96223093	96223198	96202130	96202188	96273838	96273942
19676	"ENSMUSG00000032411.15"	"Tfdp2"	chr9	+	96232681	96232748	96202130	96202188	96273838	96273942
19679	"ENSMUSG00000032411.15"	"Tfdp2"	chr9	+	96232681	96232748	96223093	96223198	96287600	96287722
19682	"ENSMUSG00000032411.15"	"Tfdp2"	chr9	+	96273838	96273942	96223093	96223198	96287600	96287716
19683	"ENSMUSG00000032411.15"	"Tfdp2"	chr9	+	96273838	96273942	96232681	96232748	96287600	96287716
19686	"ENSMUSG00000032411.15"	"Tfdp2"	chr9	+	96287600	96287722	96273838	96273942	96290579	96290627
19689	"ENSMUSG00000032411.15"	"Tfdp2"	chr9	+	96290579	96290627	96287600	96287722	96294964	96295127
19702	"ENSMUSG00000005981.11"	"Trap1"	chr16	-	4049350	4049498	4045879	4046065	4052864	4052934
19703	"ENSMUSG00000005981.11"	"Trap1"	chr16	-	4065232	4065373	4062329	4062401	4068255	4068338
19710	"ENSMUSG00000040594.19"	"Ranbp17"	chr11	-	33500679	33500770	33493250	33493417	33504681	33504828
19713	"ENSMUSG00000032126.16"	"Hmbs"	chr9	-	44341075	44341131	44340687	44340765	44341214	44341264
19714	"ENSMUSG00000032126.16"	"Hmbs"	chr9	-	44341625	44341698	44341214	44341264	44342017	44342071
19717	"ENSMUSG00000098708.7"	"RP23-387F1.3"	chr7	+	63898432	63898605	63898073	63898164	63899300	63899529
19720	"ENSMUSG00000075511.9"	"RP24-375H14.1"	chr15	-	83365028	83365513	83358822	83358950	83366989	83367282
19728	"ENSMUSG00000027550.14"	"Lrrcc1"	chr3	+	14554303	14554505	14551387	14551527	14557188	14557374
19735	"ENSMUSG00000032563.16"	"Mrpl3"	chr9	+	105073774	105073852	105071375	105071484	105075161	105075239
19739	"ENSMUSG00000027860.15"	"Vangl1"	chr3	-	102183950	102184558	102166837	102166971	102189408	102189547
19741	"ENSMUSG00000008489.18"	"Elavl2"	chr4	-	91254140	91254179	91250762	91253567	91263991	91264145
19743	"ENSMUSG00000008489.18"	"Elavl2"	chr4	-	91254140	91254179	91250762	91253570	91263991	91264145
19744	"ENSMUSG00000008489.18"	"Elavl2"	chr4	-	91260760	91260986	91250762	91253570	91263991	91264145
19745	"ENSMUSG00000008489.18"	"Elavl2"	chr4	-	91260760	91260986	91253239	91253567	91263991	91264145
19746	"ENSMUSG00000008489.18"	"Elavl2"	chr4	-	91260760	91260986	91254140	91254179	91263991	91264145
19749	"ENSMUSG00000006134.3"	"Crkl"	chr16	+	17468892	17469358	17451986	17452788	17483660	17486255
19753	"ENSMUSG00000010362.9"	"Rdm1"	chr11	+	101633801	101633900	101630819	101630979	101634787	101634873
19756	"ENSMUSG00000058550.14"	"Dppa4"	chr16	+	48291013	48291314	48289327	48289378	48292910	48293106
19758	"ENSMUSG00000002635.11"	"Pdcd2l"	chr7	-	34196271	34196438	34196065	34196126	34196535	34196608
19780	"ENSMUSG00000062078.14"	"Qk"	chr17	-	10273946	10274063	10238892	10239036	10282838	10282981
19781	"ENSMUSG00000062078.14"	"Qk"	chr17	-	10282838	10282981	10273946	10274063	10318731	10319361
19785	"ENSMUSG00000042203.7"	"Tbc1d22b"	chr17	+	29564431	29564488	29549787	29549994	29568391	29568699
19786	"ENSMUSG00000042203.7"	"Tbc1d22b"	chr17	+	29578828	29578943	29575155	29575221	29594676	29594783
19793	"ENSMUSG00000058806.14"	"Col13a1"	chr10	-	61891207	61891264	61890078	61890144	61892955	61892982
19799	"ENSMUSG00000023952.13"	"Gtpbp2"	chr17	+	46165777	46165997	46165454	46165629	46166310	46166446
19803	"ENSMUSG00000024949.17"	"Sf1"	chr19	+	6374718	6374898	6374524	6374608	6375657	6375780
19806	"ENSMUSG00000011114.18"	"Tbrg1"	chr9	-	37652614	37652761	37651289	37651387	37653032	37653169
19815	"ENSMUSG00000019978.16"	"Epb41l2"	chr10	+	25493566	25493629	25488950	25489093	25495444	25495591
19816	"ENSMUSG00000019978.16"	"Epb41l2"	chr10	+	25495444	25495591	25488950	25489093	25501577	25501631
19818	"ENSMUSG00000019978.16"	"Epb41l2"	chr10	+	25499775	25499943	25488950	25489093	25501577	25501631
19821	"ENSMUSG00000019978.16"	"Epb41l2"	chr10	+	25501577	25501631	25495444	25495591	25501823	25501911
19824	"ENSMUSG00000019978.16"	"Epb41l2"	chr10	+	25504136	25504259	25501823	25502387	25507776	25507857
19825	"ENSMUSG00000019978.16"	"Epb41l2"	chr10	+	25506174	25506273	25502280	25502387	25507776	25507857
19827	"ENSMUSG00000019978.16"	"Epb41l2"	chr10	+	25512972	25513081	25507776	25507857	25522296	25522423
19828	"ENSMUSG00000019978.16"	"Epb41l2"	chr10	+	25512972	25513085	25507776	25507857	25522296	25523516
19830	"ENSMUSG00000028010.16"	"Gar1"	chr3	-	129830594	129830853	129829336	129829491	129831117	129831396
19832	"ENSMUSG00000034292.13"	"Traf3ip1"	chr1	+	91518293	91518314	91507492	91507568	91519577	91519662
19833	"ENSMUSG00000034292.13"	"Traf3ip1"	chr1	+	91520055	91520139	91519577	91519662	91520883	91521007
19841	"ENSMUSG00000092203.7"	"RP23-349B4.7"	chr17	-	34950697	34950847	34950240	34950475	34952135	34952173
19842	"ENSMUSG00000092203.7"	"RP23-349B4.7"	chr17	-	34951884	34951925	34950240	34950475	34952135	34952173
19844	"ENSMUSG00000092203.7"	"RP23-349B4.7"	chr17	-	34951884	34951925	34950697	34950847	34952351	34952468
19845	"ENSMUSG00000092203.7"	"RP23-349B4.7"	chr17	-	34952135	34952173	34950697	34950847	34952351	34952448
19846	"ENSMUSG00000092203.7"	"RP23-349B4.7"	chr17	-	34952135	34952173	34951445	34951925	34952351	34952448
19858	"ENSMUSG00000029447.11"	"Cct6a"	chr5	+	129789816	129789990	129789052	129789187	129790583	129790687
19859	"ENSMUSG00000028673.10"	"Fuca1"	chr4	+	135934689	135934704	135932944	135933099	135936922	135937022
19860	"ENSMUSG00000028673.10"	"Fuca1"	chr4	+	135934689	135934880	135932898	135933099	135936922	135937022
19864	"ENSMUSG00000035765.9"	"Dym"	chr18	+	75063100	75063173	75056629	75056763	75080202	75080328
19865	"ENSMUSG00000035765.9"	"Dym"	chr18	+	75199162	75199265	75126824	75126919	75229989	75230172
19866	"ENSMUSG00000035765.9"	"Dym"	chr18	+	75229989	75230172	75199162	75199265	75243284	75243398
19867	"ENSMUSG00000023905.14"	"Tnfrsf12a"	chr17	-	23676138	23676273	23675446	23676046	23676518	23676623
19873	"ENSMUSG00000018752.19"	"Tnfsfm13"	chr11	-	69684217	69684336	69683853	69683992	69684484	69684532
19874	"ENSMUSG00000018752.19"	"Tnfsfm13"	chr11	-	69685028	69685130	69684659	69684738	69686956	69687091
19891	"ENSMUSG00000032737.13"	"Inppl1"	chr7	-	101828403	101828485	101828198	101828288	101828760	101828849
19896	"ENSMUSG00000056832.14"	"Ttc26"	chr6	+	38391418	38391564	38389981	38390031	38395021	38395193
19897	"ENSMUSG00000056832.14"	"Ttc26"	chr6	+	38391454	38391564	38389981	38390031	38395021	38395142
19908	"ENSMUSG00000062981.5"	"Mrpl42"	chr10	-	95493630	95493715	95480833	95480977	95496823	95496887
19909	"ENSMUSG00000029814.10"	"Igf2bp3"	chr6	-	49108925	49109060	49107341	49107464	49117151	49117433
19912	"ENSMUSG00000047284.14"	"Neurl4"	chr11	+	69910260	69910419	69909547	69909712	69910734	69910865
19915	"ENSMUSG00000022110.13"	"Sucla2"	chr14	+	73560440	73560621	73552664	73552897	73568633	73568733
19917	"ENSMUSG00000026353.9"	"Ubxn4"	chr1	+	128272820	128272952	128269868	128269971	128274801	128275004
19926	"ENSMUSG00000018068.13"	"Ints2"	chr11	-	86238464	86238536	86238258	86238373	86242912	86243038
19928	"ENSMUSG00000018068.13"	"Ints2"	chr11	-	86257203	86257415	86256022	86256329	86257504	86257554
19929	"ENSMUSG00000018068.13"	"Ints2"	chr11	-	86257203	86257415	86256442	86256497	86257504	86257554
19930	"ENSMUSG00000020640.10"	"Itsn2"	chr12	+	4639654	4639794	4637738	4637826	4649982	4650119
19933	"ENSMUSG00000049577.15"	"Zfpm1"	chr8	+	122335112	122335259	122334931	122335027	122335431	122337251
19939	"ENSMUSG00000029192.17"	"Tbc1d14"	chr5	-	36505024	36505107	36495017	36495276	36512453	36512548
19941	"ENSMUSG00000029192.17"	"Tbc1d14"	chr5	-	36508359	36508431	36507577	36507706	36512453	36512548
19942	"ENSMUSG00000029192.17"	"Tbc1d14"	chr5	-	36543176	36543297	36524929	36525048	36571295	36572037
19946	"ENSMUSG00000031229.16"	"Atrx"	chrX	-	105845794	105845941	105845496	105845674	105846685	105846773
19950	"ENSMUSG00000031229.16"	"Atrx"	chrX	-	105899880	105899993	105890916	105890972	105911469	105911654
19959	"ENSMUSG00000001729.14"	"Akt1"	chr12	-	112657666	112657735	112657093	112657393	112658397	112658463
19968	"ENSMUSG00000050565.16"	"Tor1aip2"	chr1	+	156041074	156041134	156035725	156035920	156051293	156051623
19972	"ENSMUSG00000050565.16"	"Tor1aip2"	chr1	+	156051293	156051623	156041074	156041134	156059410	156059587
19977	"ENSMUSG00000098090.7"	"RP24-465N15.1"	chr17	+	94755210	94755305	94750099	94750232	94756433	94756523
19979	"ENSMUSG00000098090.7"	"RP24-465N15.1"	chr17	+	94759602	94759693	94756433	94756523	94761497	94761604
19980	"ENSMUSG00000098090.7"	"RP24-465N15.1"	chr17	+	94761497	94761604	94756433	94756523	94762461	94762620
19986	"ENSMUSG00000021764.7"	"Ndufs4"	chr13	-	114307816	114307890	114287794	114288866	114316856	114317029
