ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
18206	"ENSMUSG00000049314.11"	"Fbxw13"	chr9	-	109194682	109194846	109192666	109192785	109195035	109195073
18207	"ENSMUSG00000001333.9"	"Sync"	chr4	+	129306627	129306704	129306341	129306466	129308041	129308559
18208	"ENSMUSG00000035967.15"	"Ddx26b"	chrX	+	56494132	56494243	56493038	56493133	56496515	56496734
18209	"ENSMUSG00000037358.6"	"RP23-85G19.2"	chrX	-	18449298	18449511	18447577	18447842	18461023	18461397
18210	"ENSMUSG00000027797.15"	"Dclk1"	chr3	+	55521849	55521923	55516872	55516986	55533569	55535135
18211	"ENSMUSG00000096169.3"	"Olfr1564"	chr17	-	33219802	33219938	33211205	33216353	33220616	33220723
18212	"ENSMUSG00000096169.3"	"Olfr1564"	chr17	-	33220616	33220713	33211216	33216353	33221625	33221672
18213	"ENSMUSG00000096169.3"	"Olfr1564"	chr17	-	33220616	33220723	33211216	33216353	33221625	33221652
18214	"ENSMUSG00000059495.14"	"Arhgef12"	chr9	-	43040539	43040596	43027196	43027295	43042590	43042676
18215	"ENSMUSG00000059495.14"	"Arhgef12"	chr9	-	43044263	43044287	43042590	43042676	43105178	43105486
18216	"ENSMUSG00000027469.16"	"Tpx2"	chr2	+	152848376	152848511	152848081	152848297	152854920	152854949
18217	"ENSMUSG00000021360.16"	"Gcnt2"	chr13	+	40953575	40953671	40887192	40888285	40958151	40960887
18218	"ENSMUSG00000022285.17"	"Ywhaz"	chr15	-	36793478	36793675	36790683	36790988	36794144	36794538
18219	"ENSMUSG00000031787.8"	"Katnb1"	chr8	+	95093515	95093616	95089959	95090077	95093913	95093955
18220	"ENSMUSG00000043323.16"	"Fbrsl1"	chr5	-	110376006	110376078	110374389	110374519	110376252	110376282
18221	"ENSMUSG00000043323.16"	"Fbrsl1"	chr5	-	110376401	110376470	110376252	110376282	110377356	110377407
18222	"ENSMUSG00000043323.16"	"Fbrsl1"	chr5	-	110378428	110378497	110378037	110378255	110378893	110379114
18223	"ENSMUSG00000043323.16"	"Fbrsl1"	chr5	-	110381600	110381646	110379268	110379593	110386900	110386962
18224	"ENSMUSG00000043323.16"	"Fbrsl1"	chr5	-	110381600	110381646	110379268	110379593	110396044	110396074
18225	"ENSMUSG00000043323.16"	"Fbrsl1"	chr5	-	110396044	110396074	110381600	110381646	110416029	110416065
18226	"ENSMUSG00000043323.16"	"Fbrsl1"	chr5	-	110416029	110416065	110396044	110396074	110417842	110417947
18227	"ENSMUSG00000045989.4"	"RP23-421P23.11"	chr7	-	126830709	126830797	126830467	126830618	126830871	126831027
18228	"ENSMUSG00000032547.12"	"Ryk"	chr9	+	102861873	102861995	102834916	102835239	102867554	102867654
18229	"ENSMUSG00000033031.13"	"RP23-185B14.1"	chr16	+	48997370	48997518	48994184	48994379	48998954	48999067
18230	"ENSMUSG00000033031.13"	"RP23-185B14.1"	chr16	+	49013964	49014075	49013796	49013871	49014892	49015089
18231	"ENSMUSG00000038990.14"	"Cables2"	chr2	-	180260643	180260750	180260274	180260479	180261076	180261180
18232	"ENSMUSG00000038990.14"	"Cables2"	chr2	-	180264402	180264474	180264213	180264306	180273099	180273446
18233	"ENSMUSG00000019230.14"	"Lhx9"	chr1	-	138839872	138840075	138838342	138838698	138841807	138841926
18234	"ENSMUSG00000041372.10"	"B4galnt3"	chr6	-	120231513	120231591	120225092	120225188	120232887	120232991
18235	"ENSMUSG00000043850.15"	"Clrn1"	chr3	-	58864971	58865151	58844027	58846451	58884787	58885340
18236	"ENSMUSG00000043850.15"	"Clrn1"	chr3	-	58872700	58872754	58864971	58865151	58884787	58885212
18237	"ENSMUSG00000022311.15"	"Csmd3"	chr15	-	47659005	47659200	47657506	47657680	47660137	47660323
18238	"ENSMUSG00000022311.15"	"Csmd3"	chr15	-	48313798	48314110	48292777	48292855	48359297	48359410
18239	"ENSMUSG00000064329.13"	"Scn1a"	chr2	-	66277561	66277832	66270780	66274062	66280695	66280800
18240	"ENSMUSG00000064329.13"	"Scn1a"	chr2	-	66293831	66293895	66288873	66289155	66296752	66296875
18241	"ENSMUSG00000030249.15"	"Abcc9"	chr6	-	142593966	142594142	142587861	142590503	142594708	142594771
18242	"ENSMUSG00000030249.15"	"Abcc9"	chr6	-	142648026	142648065	142646271	142646373	142652526	142652632
18243	"ENSMUSG00000030249.15"	"Abcc9"	chr6	-	142658497	142658602	142656602	142656675	142664531	142664640
18244	"ENSMUSG00000020513.15"	"Tubd1"	chr11	+	86552787	86553004	86549323	86549471	86555072	86555304
18245	"ENSMUSG00000020513.15"	"Tubd1"	chr11	+	86556694	86556787	86555072	86555304	86557724	86557889
18246	"ENSMUSG00000020513.15"	"Tubd1"	chr11	+	86561235	86561376	86557724	86557889	86565684	86565868
18247	"ENSMUSG00000031540.13"	"Kat6a"	chr8	+	22861516	22861602	22859548	22859632	22861887	22862801
18248	"ENSMUSG00000055541.17"	"Lair1"	chr7	-	4010250	4010300	4003401	4009834	4010465	4010503
18249	"ENSMUSG00000055541.17"	"Lair1"	chr7	-	4010729	4010846	4010589	4010632	4028706	4029036
18250	"ENSMUSG00000055541.17"	"Lair1"	chr7	-	4010729	4010846	4010589	4010632	4055917	4055953
18251	"ENSMUSG00000055541.17"	"Lair1"	chr7	-	4028706	4029036	4010589	4010632	4055917	4055953
18252	"ENSMUSG00000055541.17"	"Lair1"	chr7	-	4028706	4029036	4010729	4010846	4055796	4055953
18253	"ENSMUSG00000055541.17"	"Lair1"	chr7	-	4028706	4029036	4010729	4010846	4055917	4055953
18254	"ENSMUSG00000056656.6"	"Apol8"	chr15	-	77754930	77754975	77753243	77753326	77756812	77756982
18255	"ENSMUSG00000056656.6"	"Apol8"	chr15	-	77754944	77754975	77753243	77753308	77755187	77755239
18256	"ENSMUSG00000048755.9"	"Mcat"	chr15	-	83549117	83549335	83546796	83547942	83552533	83552621
18257	"ENSMUSG00000094806.2"	"Cyp2d10"	chr15	-	82403196	82403338	82402845	82403096	82403718	82403906
18258	"ENSMUSG00000094806.2"	"Cyp2d10"	chr15	-	82404427	82404604	82404102	82404244	82405234	82405395
18259	"ENSMUSG00000094806.2"	"Cyp2d10"	chr15	-	82405234	82405395	82404102	82404244	82405485	82405638
18260	"ENSMUSG00000027331.15"	"Knstrn"	chr2	+	118817863	118817990	118814232	118814492	118818834	118818882
18261	"ENSMUSG00000027331.15"	"Knstrn"	chr2	+	118818834	118818882	118814400	118814492	118823419	118823525
18262	"ENSMUSG00000027331.15"	"Knstrn"	chr2	+	118828958	118829014	118823692	118823786	118831552	118831627
18263	"ENSMUSG00000027331.15"	"Knstrn"	chr2	+	118830811	118830969	118828958	118829014	118831552	118831627
18264	"ENSMUSG00000050541.14"	"Adra1b"	chr11	-	43844236	43844386	43836792	43836860	43901093	43901210
18265	"ENSMUSG00000030956.15"	"Fam53b"	chr7	-	132759388	132760167	132712081	132716002	132771577	132771629
18266	"ENSMUSG00000053617.11"	"Sh3pxd2a"	chr19	-	47283020	47283104	47278312	47278430	47286604	47286718
18267	"ENSMUSG00000053617.11"	"Sh3pxd2a"	chr19	-	47320275	47320320	47314034	47314166	47343439	47343468
18268	"ENSMUSG00000032498.9"	"Mlh1"	chr9	-	111229839	111229953	111228227	111228626	111230242	111230335
18269	"ENSMUSG00000032498.9"	"Mlh1"	chr9	-	111252863	111252976	111249219	111249313	111255627	111255716
18270	"ENSMUSG00000032498.9"	"Mlh1"	chr9	-	111256882	111257013	111256092	111256135	111257399	111257491
18271	"ENSMUSG00000022385.11"	"Gtse1"	chr15	+	85864106	85864262	85862067	85862695	85867474	85867601
18272	"ENSMUSG00000040044.11"	"Orc3"	chr4	-	34598982	34599140	34598701	34598756	34599703	34599808
18273	"ENSMUSG00000040044.11"	"Orc3"	chr4	-	34607130	34607228	34605536	34605681	34611021	34611076
18274	"ENSMUSG00000040044.11"	"Orc3"	chr4	-	34611021	34611076	34605536	34605681	34614864	34614903
18275	"ENSMUSG00000019132.11"	"RP23-92G13.4"	chr13	+	24804781	24804958	24801656	24803509	24805861	24805984
18276	"ENSMUSG00000049148.8"	"Plcxd3"	chr15	+	4437211	4437302	4375490	4375815	4516618	4520414
18277	"ENSMUSG00000019194.15"	"Scn1b"	chr7	-	31125054	31125221	31122905	31123146	31126665	31126844
18278	"ENSMUSG00000026664.7"	"Phyh"	chr2	+	4935968	4936118	4930712	4930894	4937675	4937810
18279	"ENSMUSG00000045932.12"	"Ifit2"	chr19	+	34562862	34562955	34550693	34551022	34570218	34570370
18280	"ENSMUSG00000074865.11"	"Zfp934"	chr13	-	62494696	62494752	62492807	62492934	62558486	62558612
18281	"ENSMUSG00000074865.11"	"Zfp934"	chr13	-	62505064	62505245	62492807	62492934	62558486	62558635
18282	"ENSMUSG00000074865.11"	"Zfp934"	chr13	-	62520171	62520232	62516796	62518730	62520417	62520451
18283	"ENSMUSG00000074865.11"	"Zfp934"	chr13	-	62522454	62522665	62520417	62520544	62558486	62558595
18284	"ENSMUSG00000074865.11"	"Zfp934"	chr13	-	62534610	62534814	62520417	62520544	62558486	62558599
18285	"ENSMUSG00000038276.12"	"Asic3"	chr5	+	24416536	24416684	24416380	24416437	24416954	24417046
18286	"ENSMUSG00000005881.13"	"Ergic3"	chr2	+	156008364	156008435	156008044	156008228	156008859	156008979
18287	"ENSMUSG00000005881.13"	"Ergic3"	chr2	+	156008563	156008651	156008222	156008435	156008859	156008979
18288	"ENSMUSG00000005881.13"	"Ergic3"	chr2	+	156015376	156015391	156011348	156011406	156015988	156016020
18289	"ENSMUSG00000025133.9"	"Ints4"	chr7	+	97500969	97501058	97499548	97499599	97501727	97501848
18290	"ENSMUSG00000025133.9"	"Ints4"	chr7	+	97507011	97507300	97506063	97506135	97507715	97507869
18291	"ENSMUSG00000025133.9"	"Ints4"	chr7	+	97534370	97534530	97530751	97530811	97535140	97535243
18292	"ENSMUSG00000034707.7"	"Gns"	chr10	+	121370296	121370418	121365175	121365358	121371143	121371203
18293	"ENSMUSG00000042557.14"	"Sin3a"	chr9	+	57081094	57081202	57072039	57072063	57086580	57086801
18294	"ENSMUSG00000042557.14"	"Sin3a"	chr9	+	57081094	57081202	57076375	57076630	57086580	57086801
18295	"ENSMUSG00000042557.14"	"Sin3a"	chr9	+	57089377	57089554	57086580	57086801	57094436	57094543
18296	"ENSMUSG00000061273.3"	"Mmgt1"	chrX	-	56591077	56591181	56585511	56589303	56595389	56595442
18297	"ENSMUSG00000033352.11"	"Map2k4"	chr11	-	65693421	65693570	65691727	65691773	65696287	65696365
18298	"ENSMUSG00000033352.11"	"Map2k4"	chr11	-	65712177	65712297	65709931	65709983	65719483	65719603
18299	"ENSMUSG00000033352.11"	"Map2k4"	chr11	-	65719483	65719603	65712177	65712297	65756268	65756371
18300	"ENSMUSG00000033352.11"	"Map2k4"	chr11	-	65735191	65735366	65719483	65719603	65756268	65756371
18301	"ENSMUSG00000033352.11"	"Map2k4"	chr11	-	65756268	65756371	65735191	65735366	65788135	65788285
18302	"ENSMUSG00000033352.11"	"Map2k4"	chr11	-	65775732	65775765	65756268	65756371	65788135	65788285
18303	"ENSMUSG00000028637.15"	"Ccdc30"	chr4	-	119381234	119381340	119379146	119379272	119383670	119383746
18304	"ENSMUSG00000050628.6"	"Ubald2"	chr11	+	116434558	116434621	116434093	116434428	116437993	116439077
18305	"ENSMUSG00000028339.17"	"Col15a1"	chr4	+	47280148	47280214	47279813	47279954	47280851	47280887
18306	"ENSMUSG00000043088.16"	"Il17re"	chr6	+	113459359	113459375	113458483	113459026	113462278	113462376
18307	"ENSMUSG00000043088.16"	"Il17re"	chr6	+	113460165	113460224	113459359	113459375	113462278	113462376
18308	"ENSMUSG00000042523.12"	"Dnal1"	chr12	+	84124474	84124584	84121154	84121321	84126961	84127017
18309	"ENSMUSG00000042523.12"	"Dnal1"	chr12	+	84126530	84126570	84124474	84124584	84126961	84127017
18310	"ENSMUSG00000022797.15"	"Tfrc"	chr16	+	32617096	32617199	32616748	32616898	32618217	32618331
18311	"ENSMUSG00000000078.7"	"Klf6"	chr13	+	5863557	5863625	5861540	5861842	5864767	5865344
18312	"ENSMUSG00000071073.4"	"Lrrc73"	chr17	+	46255178	46255339	46254164	46254616	46255658	46255781
18313	"ENSMUSG00000040632.16"	"Nrl"	chr14	-	55524087	55524194	55522087	55522495	55524922	55524965
18314	"ENSMUSG00000040632.16"	"Nrl"	chr14	-	55524087	55524214	55522087	55522495	55524922	55524981
18315	"ENSMUSG00000024043.13"	"Arhgap28"	chr17	-	67881435	67881525	67875573	67875658	67884718	67884808
18316	"ENSMUSG00000036893.17"	"Ehmt1"	chr2	-	24824928	24825067	24815730	24815832	24836395	24836502
18317	"ENSMUSG00000036893.17"	"Ehmt1"	chr2	-	24824944	24825067	24815730	24815832	24836395	24836502
18318	"ENSMUSG00000036893.17"	"Ehmt1"	chr2	-	24840635	24840779	24839529	24839756	24847943	24848089
18319	"ENSMUSG00000036893.17"	"Ehmt1"	chr2	-	24847943	24848089	24839529	24839756	24852664	24852802
18320	"ENSMUSG00000036893.17"	"Ehmt1"	chr2	-	24852664	24852802	24847943	24848089	24856605	24856726
18321	"ENSMUSG00000036893.17"	"Ehmt1"	chr2	-	24858172	24858250	24856605	24856726	24863222	24863411
18322	"ENSMUSG00000036893.17"	"Ehmt1"	chr2	-	24863222	24863411	24858172	24858250	24863771	24863908
18323	"ENSMUSG00000036893.17"	"Ehmt1"	chr2	-	24884145	24884702	24877454	24877626	24887002	24887066
18324	"ENSMUSG00000036893.17"	"Ehmt1"	chr2	-	24886996	24887069	24884145	24884702	24919553	24919598
18325	"ENSMUSG00000036893.17"	"Ehmt1"	chr2	-	24887002	24887066	24884145	24884702	24919553	24919579
18326	"ENSMUSG00000036893.17"	"Ehmt1"	chr2	-	24887002	24887069	24884145	24884702	24919553	24919574
18327	"ENSMUSG00000042462.4"	"Dctpp1"	chr7	-	127259357	127259468	127256958	127257336	127260522	127260709
18328	"ENSMUSG00000041617.10"	"Ccdc74a"	chr16	+	17648066	17648126	17647607	17647652	17649994	17650074
18329	"ENSMUSG00000041617.10"	"Ccdc74a"	chr16	+	17649994	17650074	17648066	17648126	17650148	17650205
18330	"ENSMUSG00000041617.10"	"Ccdc74a"	chr16	+	17649994	17650074	17648066	17648126	17650366	17650737
18331	"ENSMUSG00000041617.10"	"Ccdc74a"	chr16	+	17650148	17650205	17648066	17648126	17650366	17650409
18332	"ENSMUSG00000041617.10"	"Ccdc74a"	chr16	+	17650148	17650205	17649994	17650074	17650366	17650409
18333	"ENSMUSG00000027430.12"	"Dtd1"	chr2	+	144603787	144603878	144599896	144600091	144617191	144617427
18334	"ENSMUSG00000040521.11"	"Tsfm"	chr10	-	127024935	127025023	127022331	127022926	127029553	127029682
18335	"ENSMUSG00000040521.11"	"Tsfm"	chr10	-	127028364	127028487	127024234	127025023	127029553	127029682
18336	"ENSMUSG00000063704.13"	"Mapk15"	chr15	+	75997827	75997933	75997569	75997707	75998058	75998259
18337	"ENSMUSG00000064177.8"	"Ghrl"	chr6	-	113717052	113717161	113716118	113716269	113719109	113719223
18338	"ENSMUSG00000064177.8"	"Ghrl"	chr6	-	113719109	113719223	113717052	113717161	113719321	113719447
18339	"ENSMUSG00000064177.8"	"Ghrl"	chr6	-	113719109	113719226	113717052	113717161	113719321	113719454
18340	"ENSMUSG00000098747.7"	"RP23-341H6.1"	chr9	-	83249973	83250108	83241104	83241176	83253622	83253682
18341	"ENSMUSG00000031325.15"	"RP23-181M13.7"	chrX	-	103232801	103232941	103230027	103230174	103234021	103234269
18342	"ENSMUSG00000031325.15"	"RP23-181M13.7"	chrX	-	103234021	103234269	103230093	103230174	103311632	103311782
18343	"ENSMUSG00000074947.3"	"Olfr1312"	chr2	-	112049357	112049417	112047864	112048036	112050116	112050236
18344	"ENSMUSG00000021981.10"	"Cab39l"	chr14	+	59444196	59444330	59440971	59441022	59459093	59459241
18345	"ENSMUSG00000021981.10"	"Cab39l"	chr14	+	59526755	59526815	59519565	59519734	59528841	59528907
18346	"ENSMUSG00000024968.13"	"Rcor2"	chr19	+	7270553	7270606	7270100	7270181	7270697	7270859
18347	"ENSMUSG00000001768.15"	"Rin2"	chr2	+	145822609	145822761	145822264	145822365	145844710	145844818
18348	"ENSMUSG00000006014.16"	"Prg4"	chr1	-	150462096	150462219	150460651	150460771	150465497	150465596
18349	"ENSMUSG00000000278.10"	"Scpep1"	chr11	-	88952405	88952554	88947144	88947234	88955293	88955465
18350	"ENSMUSG00000070815.3"	"Vmn1r87"	chr7	-	13133886	13137370	13130903	13132617	13140036	13140157
18351	"ENSMUSG00000037108.13"	"Zcwpw1"	chr5	+	137799985	137800143	137799188	137799601	137800973	137801061
18352	"ENSMUSG00000037108.13"	"Zcwpw1"	chr5	+	137816892	137816976	137812001	137812100	137817457	137817524
18353	"ENSMUSG00000020115.3"	"Tbk1"	chr10	-	121584195	121584341	121578579	121578720	121586694	121586777
18354	"ENSMUSG00000039852.17"	"Rere"	chr4	+	150439342	150439468	150431522	150431593	150468694	150468800
18355	"ENSMUSG00000039852.17"	"Rere"	chr4	+	150477363	150477468	150470294	150470391	150500002	150500051
18356	"ENSMUSG00000039852.17"	"Rere"	chr4	+	150576149	150576288	150570215	150570296	150610853	150611016
18357	"ENSMUSG00000063785.12"	"Utp14a"	chrX	+	48268853	48268921	48263476	48263632	48272799	48272919
18358	"ENSMUSG00000063785.12"	"Utp14a"	chrX	+	48277221	48277619	48272799	48272919	48278366	48278560
18359	"ENSMUSG00000026604.17"	"Ptpn14"	chr1	+	189786635	189786948	189728267	189728664	189798511	189798681
18360	"ENSMUSG00000042492.12"	"Tbc1d10b"	chr7	-	127199732	127199922	127199297	127199452	127200094	127200160
18361	"ENSMUSG00000042492.12"	"Tbc1d10b"	chr7	-	127199732	127199922	127199297	127199452	127203171	127203278
18362	"ENSMUSG00000034881.8"	"Tbxa2r"	chr10	+	81330014	81330168	81328730	81328917	81332391	81333255
18363	"ENSMUSG00000009741.15"	"Ubp1"	chr9	+	113944847	113944999	113931434	113931766	113951607	113951684
18364	"ENSMUSG00000009741.15"	"Ubp1"	chr9	+	113959375	113959483	113958828	113958939	113964551	113964655
18365	"ENSMUSG00000009741.15"	"Ubp1"	chr9	+	113970141	113970260	113969224	113969416	113972750	113972893
18366	"ENSMUSG00000022594.14"	"Lynx1"	chr15	-	74752132	74752205	74751854	74752037	74752884	74753014
18367	"ENSMUSG00000026764.15"	"Kif5c"	chr2	+	49728541	49728568	49727890	49727959	49730116	49730251
18368	"ENSMUSG00000084859.7"	"RP23-416H10.1"	chr2	-	4138179	4138981	4135478	4135785	4140932	4141139
18369	"ENSMUSG00000079424.8"	"AC125382.1"	chr5	+	95309220	95309323	95305910	95306028	95340183	95340477
18370	"ENSMUSG00000079424.8"	"AC125382.1"	chr5	+	95340968	95341559	95340183	95340477	95342370	95342587
18371	"ENSMUSG00000079424.8"	"AC125382.1"	chr5	+	95340968	95341586	95340183	95340477	95342370	95343840
18372	"ENSMUSG00000070003.7"	"Ssbp4"	chr8	-	70598012	70598120	70597489	70597768	70598205	70598234
18373	"ENSMUSG00000070003.7"	"Ssbp4"	chr8	-	70599117	70599163	70598992	70599028	70599373	70599444
18374	"ENSMUSG00000070003.7"	"Ssbp4"	chr8	-	70599839	70599899	70599687	70599757	70600008	70600062
18375	"ENSMUSG00000070003.7"	"Ssbp4"	chr8	-	70599839	70599899	70599687	70599757	70600395	70600485
18376	"ENSMUSG00000070003.7"	"Ssbp4"	chr8	-	70600008	70600062	70599687	70599757	70600395	70600485
18377	"ENSMUSG00000070003.7"	"Ssbp4"	chr8	-	70600008	70600062	70599839	70599899	70600395	70600485
18378	"ENSMUSG00000070003.7"	"Ssbp4"	chr8	-	70600851	70601050	70600437	70600485	70602231	70602316
18379	"ENSMUSG00000070003.7"	"Ssbp4"	chr8	-	70602231	70602316	70600395	70600485	70602400	70602462
18380	"ENSMUSG00000070003.7"	"Ssbp4"	chr8	-	70602400	70602462	70602156	70602316	70602573	70602646
18381	"ENSMUSG00000070003.7"	"Ssbp4"	chr8	-	70602434	70602462	70602231	70602316	70602573	70602646
18382	"ENSMUSG00000070003.7"	"Ssbp4"	chr8	-	70602573	70602646	70602311	70602462	70608124	70608246
18383	"ENSMUSG00000020630.9"	"Rnaseh1"	chr12	+	28652024	28652140	28649601	28649816	28653062	28653224
18384	"ENSMUSG00000020630.9"	"Rnaseh1"	chr12	+	28657271	28657326	28655584	28655684	28657636	28657717
18385	"ENSMUSG00000024811.11"	"Tnks2"	chr19	+	36876184	36876373	36875263	36875373	36879234	36879487
18386	"ENSMUSG00000087609.1"	"RP23-31I2.3"	chr2	+	151308481	151308635	151302027	151302094	151314094	151314272
18387	"ENSMUSG00000032842.13"	"Abcc10"	chr17	-	46321552	46321662	46316556	46316636	46323351	46323579
18388	"ENSMUSG00000032842.13"	"Abcc10"	chr17	-	46322136	46322293	46321552	46321662	46323351	46323579
18389	"ENSMUSG00000020648.3"	"Dus4l"	chr12	-	31646620	31646738	31642763	31642886	31648765	31648887
18390	"ENSMUSG00000020648.3"	"Dus4l"	chr12	-	31648765	31648887	31642763	31642886	31652290	31652441
18391	"ENSMUSG00000020648.3"	"Dus4l"	chr12	-	31648765	31648887	31646620	31646738	31652290	31652441
18392	"ENSMUSG00000061544.13"	"Zfp229"	chr17	+	21734620	21734739	21733679	21733958	21736057	21736081
18393	"ENSMUSG00000031543.18"	"Ank1"	chr8	+	23110346	23110370	23109656	23109729	23111359	23111456
18394	"ENSMUSG00000031543.18"	"Ank1"	chr8	+	23131437	23131554	23123831	23123978	23132096	23132634
18395	"ENSMUSG00000031543.18"	"Ank1"	chr8	+	23132096	23132471	23123831	23123978	23132561	23132634
18396	"ENSMUSG00000031543.18"	"Ank1"	chr8	+	23132096	23132483	23123831	23123978	23132561	23132634
18397	"ENSMUSG00000031543.18"	"Ank1"	chr8	+	23141163	23141229	23140092	23140228	23148280	23148307
18398	"ENSMUSG00000031543.18"	"Ank1"	chr8	+	23141163	23141304	23140144	23140228	23148280	23148694
18399	"ENSMUSG00000031543.18"	"Ank1"	chr8	+	23141595	23141720	23141163	23141229	23148280	23148369
18400	"ENSMUSG00000031543.18"	"Ank1"	chr8	+	23141595	23141720	23141163	23141304	23148280	23148369
18401	"ENSMUSG00000039620.17"	"AC168051.1"	chr8	+	36508324	36508412	36505551	36505725	36511572	36512956
18402	"ENSMUSG00000039620.17"	"AC168051.1"	chr8	+	36510187	36510324	36505551	36505725	36511572	36511591
18403	"ENSMUSG00000027605.18"	"Acss2"	chr2	+	155551189	155551228	155550354	155550469	155555853	155555991
18404	"ENSMUSG00000027605.18"	"Acss2"	chr2	+	155556332	155556503	155555853	155555991	155556777	155556911
18405	"ENSMUSG00000112805.1"	"RP23-324E2.10"	chr10	-	99226314	99226438	99222284	99222436	99226704	99226792
18406	"ENSMUSG00000035486.14"	"Plk5"	chr10	+	80363008	80363165	80361403	80361481	80364015	80364145
18407	"ENSMUSG00000024222.16"	"Fkbp5"	chr17	-	28410509	28410593	28406084	28406270	28412033	28412124
18408	"ENSMUSG00000034252.14"	"Senp6"	chr9	+	80087429	80087523	80066902	80067572	80089848	80089906
18409	"ENSMUSG00000034252.14"	"Senp6"	chr9	+	80087429	80087523	80066902	80067572	80092266	80092412
18410	"ENSMUSG00000034252.14"	"Senp6"	chr9	+	80089848	80089906	80066902	80067572	80092266	80092412
18411	"ENSMUSG00000034252.14"	"Senp6"	chr9	+	80089848	80089906	80087429	80087523	80092266	80092412
18412	"ENSMUSG00000034252.14"	"Senp6"	chr9	+	80092266	80092412	80066935	80067572	80093536	80093641
18413	"ENSMUSG00000034252.14"	"Senp6"	chr9	+	80093536	80093641	80066902	80067572	80103693	80103764
18414	"ENSMUSG00000034252.14"	"Senp6"	chr9	+	80098885	80098906	80093536	80093641	80103693	80103764
18415	"ENSMUSG00000034252.14"	"Senp6"	chr9	+	80121326	80121360	80118477	80118642	80121863	80121979
18416	"ENSMUSG00000034252.14"	"Senp6"	chr9	+	80132888	80132981	80130738	80130858	80136457	80136882
18417	"ENSMUSG00000026171.12"	"Rnf25"	chr1	-	74600421	74600457	74599065	74599140	74601324	74601345
18418	"ENSMUSG00000031666.15"	"Rbl2"	chr8	+	91083298	91083427	91078879	91078944	91085432	91085593
18419	"ENSMUSG00000033943.15"	"Mga"	chr2	+	119941221	119941845	119938638	119938786	119946171	119946247
18420	"ENSMUSG00000033943.15"	"Mga"	chr2	+	119941728	119941845	119938638	119938786	119946171	119946460
18421	"ENSMUSG00000033943.15"	"Mga"	chr2	+	119944409	119944505	119941754	119941845	119946171	119946462
18422	"ENSMUSG00000025878.16"	"Uimc1"	chr13	-	55069721	55069807	55060265	55060342	55075257	55075990
18423	"ENSMUSG00000025878.16"	"Uimc1"	chr13	-	55093126	55093281	55085609	55085694	55100196	55100254
18424	"ENSMUSG00000005087.17"	"Cd44"	chr2	-	102831329	102831536	102828541	102828610	102853014	102853236
18425	"ENSMUSG00000005087.17"	"Cd44"	chr2	-	102832482	102832572	102831329	102831536	102853014	102853236
18426	"ENSMUSG00000005087.17"	"Cd44"	chr2	-	102834233	102834335	102832482	102832572	102853014	102853236
18427	"ENSMUSG00000005087.17"	"Cd44"	chr2	-	102837812	102837938	102834233	102834335	102839357	102839477
18428	"ENSMUSG00000005087.17"	"Cd44"	chr2	-	102839357	102839477	102834233	102834335	102853014	102853236
18429	"ENSMUSG00000005087.17"	"Cd44"	chr2	-	102842260	102842377	102839357	102839477	102853014	102853236
18430	"ENSMUSG00000005087.17"	"Cd44"	chr2	-	102842835	102842949	102842260	102842377	102853014	102853236
18431	"ENSMUSG00000055360.13"	"Prl2c5"	chr13	+	13182916	13183044	13182715	13182812	13185789	13185965
18432	"ENSMUSG00000101531.6"	"RP24-75G20.1"	chrY	+	59490835	59491016	59489926	59490105	59491543	59492035
18433	"ENSMUSG00000020261.15"	"Slc36a1"	chr11	+	55212864	55212903	55204373	55204488	55213929	55214074
18434	"ENSMUSG00000044573.16"	"Acp1"	chr12	-	30904717	30904831	30897744	30897806	30905068	30905142
18435	"ENSMUSG00000044573.16"	"Acp1"	chr12	-	30904717	30904983	30897744	30897806	30905068	30905142
18436	"ENSMUSG00000044573.16"	"Acp1"	chr12	-	30904869	30904983	30897744	30897806	30905068	30905142
18437	"ENSMUSG00000044573.16"	"Acp1"	chr12	-	30904921	30904983	30904720	30904831	30905068	30905142
18438	"ENSMUSG00000026390.7"	"Marco"	chr1	-	120494043	120494262	120493619	120493655	120494740	120494842
18439	"ENSMUSG00000019539.11"	"Rcn3"	chr7	-	45083565	45083765	45082912	45083363	45084903	45084964
18440	"ENSMUSG00000019539.11"	"Rcn3"	chr7	-	45083668	45083765	45083019	45083363	45084903	45084964
18441	"ENSMUSG00000024052.17"	"Lpin2"	chr17	+	71229818	71229869	71229309	71229415	71230271	71230395
18442	"ENSMUSG00000024052.17"	"Lpin2"	chr17	+	71242043	71242194	71241643	71241726	71242625	71242770
18443	"ENSMUSG00000031497.9"	"Tnfsf13b"	chr8	+	10021372	10021429	10014168	10014261	10031309	10031422
18444	"ENSMUSG00000031497.9"	"Tnfsf13b"	chr8	+	10021372	10021487	10014168	10014261	10031309	10031422
18445	"ENSMUSG00000029470.15"	"P2rx4"	chr5	+	122714398	122714546	122707543	122707787	122718312	122718384
18446	"ENSMUSG00000029470.15"	"P2rx4"	chr5	+	122724593	122724674	122719129	122719226	122724989	122725131
18447	"ENSMUSG00000029470.15"	"P2rx4"	chr5	+	122727398	122727464	122727197	122727291	122727744	122727840
18448	"ENSMUSG00000028755.3"	"Cda"	chr4	-	138351183	138351295	138343506	138343564	138367789	138367992
