ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
3635	"ENSMUSG00000036112.15"	"Metap2"	chr10	-	93879539	93879672	93879539	93879642	93880072	93880138
3636	"ENSMUSG00000036112.15"	"Metap2"	chr10	-	93886993	93887101	93886993	93887098	93889537	93889814
3637	"ENSMUSG00000028613.14"	"Lrp8"	chr4	+	107847440	107847566	107847443	107847566	107843215	107843344
3638	"ENSMUSG00000028613.14"	"Lrp8"	chr4	+	107847440	107847566	107847443	107847566	107846238	107846619
3639	"ENSMUSG00000060862.10"	"Zbtb40"	chr4	-	136988547	136988765	136988547	136988762	136991497	136991662
3640	"ENSMUSG00000057789.13"	"Bak1"	chr17	-	27022741	27022877	27022741	27022872	27025792	27025893
3641	"ENSMUSG00000027513.11"	"Pck1"	chr2	+	173153855	173154116	173153934	173154116	173153347	173153612
3642	"ENSMUSG00000009070.14"	"Rsph14"	chr10	-	75031113	75031361	75031113	75031358	75032523	75032586
3643	"ENSMUSG00000026456.18"	"Cyb5r1"	chr1	+	134407816	134408487	134408403	134408487	134407573	134407703
3644	"ENSMUSG00000002205.16"	"Vrk3"	chr7	+	44759024	44759407	44759041	44759407	44757745	44757895
3645	"ENSMUSG00000034928.16"	"Rnf44"	chr13	-	54683042	54683219	54683042	54683216	54683594	54683762
3646	"ENSMUSG00000034928.16"	"Rnf44"	chr13	-	54683960	54684089	54683960	54684086	54684337	54684488
3647	"ENSMUSG00000034928.16"	"Rnf44"	chr13	-	54683960	54684150	54683960	54684086	54684337	54684488
3648	"ENSMUSG00000034928.16"	"Rnf44"	chr13	-	54683960	54684150	54683960	54684089	54684337	54684488
3649	"ENSMUSG00000035189.16"	"Ano4"	chr10	-	89084546	89084653	89084546	89084591	89088192	89088293
3650	"ENSMUSG00000101164.6"	"RP24-344B8.1"	chrY	+	67920480	67920698	67920655	67920698	67919898	67919996
3651	"ENSMUSG00000002804.4"	"Nudt14"	chr12	-	112938355	112938593	112938355	112938557	112938794	112938859
3652	"ENSMUSG00000035506.16"	"Slc12a8"	chr16	+	33624553	33625175	33624631	33625175	33617107	33617254
3653	"ENSMUSG00000003526.11"	"Prodh"	chr16	-	18077443	18077590	18077443	18077529	18077790	18077883
3654	"ENSMUSG00000026708.16"	"Cenpl"	chr1	+	161078228	161078480	161078328	161078480	161074756	161074930
3655	"ENSMUSG00000035293.13"	"G2e3"	chr12	+	51367751	51367956	51367774	51367956	51363416	51363546
3656	"ENSMUSG00000008855.17"	"Hdac5"	chr11	-	102195748	102195894	102195748	102195868	102195951	102196117
3657	"ENSMUSG00000008855.17"	"Hdac5"	chr11	-	102218415	102218490	102218415	102218487	102224733	102224955
3658	"ENSMUSG00000060288.13"	"Ppih"	chr4	-	119300009	119300202	119300009	119300183	119310758	119310847
3659	"ENSMUSG00000034164.17"	"Emid1"	chr11	-	5143826	5143930	5143826	5143924	5144294	5144408
3660	"ENSMUSG00000051506.17"	"Wdfy4"	chr14	-	33038556	33038738	33038556	33038723	33041153	33041205
3661	"ENSMUSG00000021224.15"	"Numb"	chr12	-	83799507	83799657	83799507	83799523	83801012	83801306
3662	"ENSMUSG00000021224.15"	"Numb"	chr12	-	83811285	83811360	83811285	83811305	83831921	83831996
3663	"ENSMUSG00000037370.13"	"Enpp1"	chr10	-	24651244	24651399	24651244	24651396	24652834	24652886
3664	"ENSMUSG00000037370.13"	"Enpp1"	chr10	-	24664554	24664627	24664554	24664601	24664910	24664976
3665	"ENSMUSG00000057335.11"	"Cep170"	chr1	-	176782496	176782555	176782496	176782551	176788466	176788545
3666	"ENSMUSG00000020430.12"	"Pes1"	chr11	+	3973436	3973538	3973448	3973538	3973196	3973368
3667	"ENSMUSG00000030057.15"	"Cnbp"	chr6	-	87845121	87845323	87845121	87845320	87845464	87845557
3668	"ENSMUSG00000029472.13"	"Anapc5"	chr5	-	122788301	122788464	122788301	122788440	122791607	122791755
3669	"ENSMUSG00000029472.13"	"Anapc5"	chr5	-	122791607	122791755	122791607	122791735	122791826	122791934
3670	"ENSMUSG00000029472.13"	"Anapc5"	chr5	-	122800450	122800608	122800450	122800593	122802129	122802219
3671	"ENSMUSG00000029472.13"	"Anapc5"	chr5	-	122800450	122800632	122800450	122800593	122802129	122802219
3672	"ENSMUSG00000029472.13"	"Anapc5"	chr5	-	122800450	122800632	122800450	122800608	122802129	122802219
3673	"ENSMUSG00000056508.6"	"RP23-60K23.12"	chr12	-	110670718	110670886	110670718	110670850	110672182	110672240
3674	"ENSMUSG00000030718.9"	"Ppme1"	chr7	-	100348121	100348179	100348121	100348175	100354708	100354801
3675	"ENSMUSG00000041164.15"	"Zmiz2"	chr11	+	6396231	6396434	6396327	6396434	6395757	6395872
3676	"ENSMUSG00000046150.3"	"Olfr918"	chr9	-	38669860	38673458	38669860	38673387	38674416	38674601
3677	"ENSMUSG00000025813.14"	"Homer2"	chr7	-	81618575	81618715	81618575	81618682	81624251	81624344
3678	"ENSMUSG00000051811.14"	"Cox6b2"	chr7	-	4752060	4752172	4752060	4752161	4752723	4752849
3679	"ENSMUSG00000042015.17"	"Wdr41"	chr13	+	94978469	94978585	94978473	94978585	94976437	94976589
3680	"ENSMUSG00000042015.17"	"Wdr41"	chr13	+	95012932	95014477	95012986	95014477	95010284	95010395
3681	"ENSMUSG00000059049.14"	"Frem1"	chr4	-	82991406	82991631	82991406	82991574	82992801	82992892
3682	"ENSMUSG00000059049.14"	"Frem1"	chr4	-	83005550	83005874	83005550	83005870	83011861	83012058
3683	"ENSMUSG00000059049.14"	"Frem1"	chr4	-	83005550	83005877	83005550	83005870	83011861	83012058
3684	"ENSMUSG00000059049.14"	"Frem1"	chr4	-	83005550	83005877	83005550	83005874	83011861	83012058
3685	"ENSMUSG00000042801.5"	"Olfr769"	chr10	-	129108951	129112639	129108951	129112457	129115301	129115500
3686	"ENSMUSG00000031851.14"	"Ntpcr"	chr8	+	125745235	125745445	125745239	125745445	125737322	125737419
3687	"ENSMUSG00000075470.2"	"Alg10b"	chr15	+	90227323	90233471	90227472	90233471	90225656	90225854
3688	"ENSMUSG00000074221.12"	"Zfp568"	chr7	+	30013839	30013889	30013842	30013889	29998114	29998210
3689	"ENSMUSG00000027855.13"	"Sycp1"	chr3	-	102935543	102935665	102935543	102935659	102935985	102936100
3690	"ENSMUSG00000032309.15"	"Fbxo22"	chr9	+	55218314	55218479	55218433	55218479	55214902	55214998
3691	"ENSMUSG00000041540.16"	"Sox5"	chr6	-	143960796	143960920	143960796	143960917	144023168	144023237
3692	"ENSMUSG00000038564.10"	"Ift172"	chr5	-	31286576	31286689	31286576	31286681	31286893	31287037
3693	"ENSMUSG00000053175.17"	"Bcl3"	chr7	-	19808461	19809056	19808461	19808930	19809141	19809259
3694	"ENSMUSG00000021945.9"	"Zmym2"	chr14	+	56956179	56956294	56956225	56956294	56950176	56950328
3695	"ENSMUSG00000024871.10"	"Doc2g"	chr19	+	4006060	4006267	4006109	4006267	4004762	4004816
3696	"ENSMUSG00000020719.14"	"Ddx5"	chr11	-	106782468	106784018	106782468	106782693	106784100	106784162
3697	"ENSMUSG00000027552.14"	"E2f5"	chr3	+	14600999	14601046	14601002	14601046	14588139	14588301
3698	"ENSMUSG00000033540.18"	"Idua"	chr5	+	108680294	108680497	108680394	108680497	108680110	108680206
3699	"ENSMUSG00000042207.17"	"Kdm5b"	chr1	+	134593328	134593463	134593337	134593463	134588776	134588947
3700	"ENSMUSG00000036155.13"	"Mgat5"	chr1	+	127306633	127307016	127306636	127307016	127249789	127249839
3701	"ENSMUSG00000006281.8"	"Tep1"	chr14	-	50824504	50824609	50824504	50824554	50824731	50824949
3702	"ENSMUSG00000006281.8"	"Tep1"	chr14	-	50844254	50844430	50844254	50844357	50844533	50844728
3703	"ENSMUSG00000038756.13"	"Ttll6"	chr11	+	96164747	96165451	96164943	96165451	96158687	96158958
3704	"ENSMUSG00000038930.11"	"Rccd1"	chr7	-	80320861	80321181	80320861	80321155	80321276	80321343
3705	"ENSMUSG00000045106.12"	"Ccdc73"	chr2	+	104975555	104975660	104975585	104975660	104973857	104973917
3706	"ENSMUSG00000052296.7"	"Ppp6r1"	chr7	-	4641927	4642041	4641927	4642037	4642135	4642248
3707	"ENSMUSG00000029238.11"	"Clock"	chr5	-	76229357	76229563	76229357	76229560	76230164	76230359
3708	"ENSMUSG00000029238.11"	"Clock"	chr5	-	76254373	76254463	76254373	76254441	76262674	76262766
3709	"ENSMUSG00000053291.15"	"Rab4b"	chr7	-	27174715	27174840	27174715	27174778	27175778	27175893
3710	"ENSMUSG00000022303.9"	"Dcstamp"	chr15	+	39759313	39759622	39759481	39759622	39754183	39755225
3711	"ENSMUSG00000030849.18"	"Fgfr2"	chr7	-	130163958	130164217	130163958	130164123	130167702	130167808
3712	"ENSMUSG00000024913.16"	"Lrp5"	chr19	-	3610038	3610238	3610038	3610209	3612197	3612521
3713	"ENSMUSG00000025875.14"	"Tspan17"	chr13	+	54793194	54793365	54793263	54793365	54792739	54792886
3714	"ENSMUSG00000025875.14"	"Tspan17"	chr13	+	54795410	54795458	54795414	54795458	54795052	54795178
3715	"ENSMUSG00000025875.14"	"Tspan17"	chr13	+	54796597	54796768	54796721	54796768	54796156	54796218
3716	"ENSMUSG00000094694.6"	"Ighv1-9"	chr12	-	114583568	114583873	114583568	114583870	114583956	114584002
3717	"ENSMUSG00000028681.11"	"Ptch2"	chr4	+	117108154	117108302	117108159	117108302	117107898	117108020
3718	"ENSMUSG00000020682.17"	"Mmp28"	chr11	-	83443758	83443896	83443758	83443854	83444210	83444360
3719	"ENSMUSG00000020682.17"	"Mmp28"	chr11	-	83443758	83443926	83443758	83443854	83444210	83444360
3720	"ENSMUSG00000020682.17"	"Mmp28"	chr11	-	83443758	83443926	83443758	83443896	83444210	83444360
3721	"ENSMUSG00000020682.17"	"Mmp28"	chr11	-	83451659	83451839	83451659	83451739	83462747	83463071
3722	"ENSMUSG00000041180.13"	"Hectd2"	chr19	+	36601428	36601528	36601431	36601528	36599595	36599719
3723	"ENSMUSG00000041180.13"	"Hectd2"	chr19	+	36601428	36601528	36601469	36601528	36599595	36599719
3724	"ENSMUSG00000041180.13"	"Hectd2"	chr19	+	36601431	36601528	36601469	36601528	36599595	36599719
3725	"ENSMUSG00000041180.13"	"Hectd2"	chr19	+	36609255	36609423	36609264	36609423	36606385	36606474
3726	"ENSMUSG00000020622.17"	"Nt5c1b"	chr12	+	10381305	10381490	10381364	10381490	10380798	10380921
3727	"ENSMUSG00000020622.17"	"Nt5c1b"	chr12	+	10381305	10381490	10381404	10381490	10380798	10380921
3728	"ENSMUSG00000020622.17"	"Nt5c1b"	chr12	+	10381364	10381490	10381404	10381490	10380798	10380921
3729	"ENSMUSG00000003421.13"	"Nosip"	chr7	+	45076551	45076739	45076626	45076739	45076309	45076428
3730	"ENSMUSG00000038252.13"	"Ncapd2"	chr6	-	125186099	125186281	125186099	125186261	125186753	125186812
3731	"ENSMUSG00000030643.14"	"Rab30"	chr7	+	92823797	92823881	92823813	92823881	92819982	92820083
3732	"ENSMUSG00000001855.15"	"Nup214"	chr2	+	32039319	32039476	32039322	32039476	32038101	32038172
3733	"ENSMUSG00000022119.15"	"Rbm26"	chr14	-	105140315	105140447	105140315	105140438	105141195	105141360
3734	"ENSMUSG00000022119.15"	"Rbm26"	chr14	-	105150252	105150408	105150252	105150393	105150748	105150889
3735	"ENSMUSG00000032657.15"	"Fam189b"	chr3	+	89185433	89185609	89185436	89185609	89184888	89184996
3736	"ENSMUSG00000032657.15"	"Fam189b"	chr3	+	89185433	89185609	89185455	89185609	89184888	89184996
3737	"ENSMUSG00000032657.15"	"Fam189b"	chr3	+	89185436	89185609	89185455	89185609	89184888	89184996
3738	"ENSMUSG00000053754.14"	"Chd8"	chr14	-	52212562	52212743	52212562	52212719	52212823	52213023
3739	"ENSMUSG00000026972.15"	"Arrdc1"	chr2	-	24926271	24926448	24926271	24926445	24926544	24926727
3740	"ENSMUSG00000026972.15"	"Arrdc1"	chr2	-	24926877	24927032	24926877	24926946	24927125	24927176
3741	"ENSMUSG00000026972.15"	"Arrdc1"	chr2	-	24927125	24927176	24927125	24927172	24927728	24927839
3742	"ENSMUSG00000040363.15"	"Bcor"	chrX	-	12048302	12048647	12048302	12048545	12048994	12049252
3743	"ENSMUSG00000036523.16"	"Greb1"	chr12	-	16708552	16708750	16708552	16708666	16709431	16709560
3744	"ENSMUSG00000033703.9"	"Fuk"	chr8	-	110889675	110889838	110889675	110889740	110890175	110890346
3745	"ENSMUSG00000044005.13"	"Gls2"	chr10	+	128200143	128200302	128200172	128200302	128199636	128199758
3746	"ENSMUSG00000025575.14"	"Cant1"	chr11	-	118417573	118417806	118417573	118417654	118418929	118419023
3747	"ENSMUSG00000025575.14"	"Cant1"	chr11	-	118417573	118417806	118417573	118417654	118418971	118419052
3748	"ENSMUSG00000022000.11"	"Zc3h13"	chr14	+	75335921	75336074	75335924	75336074	75331705	75332218
3749	"ENSMUSG00000027333.18"	"Smox"	chr2	+	131516197	131516443	131516216	131516443	131511983	131512217
3750	"ENSMUSG00000027333.18"	"Smox"	chr2	+	131520411	131521171	131520921	131521171	131520094	131520268
3751	"ENSMUSG00000027333.18"	"Smox"	chr2	+	131520411	131521171	131521054	131521171	131520094	131520268
3752	"ENSMUSG00000027333.18"	"Smox"	chr2	+	131520921	131521171	131521054	131521171	131520094	131520268
3753	"ENSMUSG00000027333.18"	"Smox"	chr2	+	131522058	131522219	131522147	131522219	131520411	131521171
3754	"ENSMUSG00000025583.15"	"Rptor"	chr11	+	119874153	119874264	119874160	119874264	119872215	119872399
3755	"ENSMUSG00000032344.17"	"Mb21d1"	chr9	-	78435440	78435727	78435440	78435683	78437302	78437522
3756	"ENSMUSG00000068115.13"	"Ninl"	chr2	-	150966077	150966364	150966077	150966242	150969979	150970132
3757	"ENSMUSG00000052798.13"	"Nup107"	chr10	-	117774455	117774588	117774455	117774569	117776210	117776289
3758	"ENSMUSG00000052798.13"	"Nup107"	chr10	-	117789973	117790060	117789973	117790054	117790466	117790558
3759	"ENSMUSG00000054626.11"	"Xlr"	chrX	-	53796142	53796268	53796142	53796220	53797631	53797696
3760	"ENSMUSG00000057649.6"	"Brd9"	chr13	+	73942630	73942806	73942690	73942806	73941943	73942054
3761	"ENSMUSG00000057649.6"	"Brd9"	chr13	+	73942630	73942806	73942693	73942806	73941943	73942054
3762	"ENSMUSG00000057649.6"	"Brd9"	chr13	+	73942690	73942806	73942693	73942806	73941943	73942054
3763	"ENSMUSG00000051985.12"	"Igfn1"	chr1	-	135956697	135956893	135956697	135956787	135958938	135959027
3764	"ENSMUSG00000034361.10"	"Cpne2"	chr8	+	94568590	94568827	94568593	94568827	94563956	94564090
3765	"ENSMUSG00000025747.12"	"Tyms"	chr5	-	30061967	30062049	30061967	30062039	30063235	30063411
3766	"ENSMUSG00000025747.12"	"Tyms"	chr5	-	30068465	30068640	30068465	30068538	30071633	30071707
3767	"ENSMUSG00000025609.15"	"Mkln1"	chr6	+	31432935	31433131	31432938	31433131	31431139	31431249
3768	"ENSMUSG00000089773.7"	"Skint1"	chr4	+	112025466	112025640	112025551	112025640	112021296	112021578
3769	"ENSMUSG00000093884.2"	"Olfr239"	chr17	+	33199050	33202506	33199133	33202506	33191301	33191618
3770	"ENSMUSG00000096859.2"	"Vmn1r176"	chr7	-	23833839	23836397	23833839	23835974	23836855	23837019
3771	"ENSMUSG00000025231.16"	"Sufu"	chr19	+	46453158	46453315	46453161	46453315	46450890	46450963
3772	"ENSMUSG00000027655.14"	"Dhx35"	chr2	+	158806397	158806490	158806402	158806490	158801374	158801508
3773	"ENSMUSG00000027655.14"	"Dhx35"	chr2	+	158815409	158815534	158815429	158815534	158806922	158807000
3774	"ENSMUSG00000018974.7"	"Sart3"	chr5	-	113754232	113754371	113754232	113754327	113755369	113755525
3775	"ENSMUSG00000026466.16"	"Tor1aip1"	chr1	-	156018217	156018530	156018217	156018259	156022299	156022380
3776	"ENSMUSG00000042709.14"	"Atpaf2"	chr11	-	60405775	60405877	60405775	60405856	60407293	60407391
3777	"ENSMUSG00000033595.7"	"Lgi3"	chr14	+	70533330	70533416	70533344	70533416	70533176	70533248
3778	"ENSMUSG00000001098.15"	"Kctd10"	chr5	-	114368940	114369030	114368940	114369027	114370058	114370228
3779	"ENSMUSG00000036781.13"	"Rps27l"	chr9	+	66948638	66948717	66948640	66948717	66947586	66947697
3780	"ENSMUSG00000047248.20"	"C2cd3"	chr7	+	100379967	100380125	100380025	100380125	100374263	100374533
3781	"ENSMUSG00000047248.20"	"C2cd3"	chr7	+	100413325	100413448	100413329	100413448	100410331	100410450
3782	"ENSMUSG00000038241.16"	"Cep250"	chr2	+	155968754	155968862	155968757	155968862	155967557	155967654
3783	"ENSMUSG00000038241.16"	"Cep250"	chr2	+	155974249	155974483	155974252	155974483	155973342	155973489
3784	"ENSMUSG00000038241.16"	"Cep250"	chr2	+	155988311	155989620	155989498	155989620	155986994	155987116
3785	"ENSMUSG00000070565.11"	"Rasal2"	chr1	-	157158658	157158858	157158658	157158837	157161124	157161326
3786	"ENSMUSG00000029017.13"	"Pmpcb"	chr5	+	21743378	21746090	21745977	21746090	21742757	21742956
3787	"ENSMUSG00000028041.17"	"Adam15"	chr3	-	89347151	89347485	89347151	89347228	89347868	89347945
3788	"ENSMUSG00000076481.7"	"Trbv30"	chr6	+	41281689	41281990	41281692	41281990	41281375	41281409
3789	"ENSMUSG00000062729.11"	"Ppox"	chr1	-	171280139	171280288	171280139	171280255	171280387	171280522
3790	"ENSMUSG00000029563.16"	"Foxp2"	chr6	+	15377869	15378088	15377887	15378088	15376688	15376826
3791	"ENSMUSG00000029563.16"	"Foxp2"	chr6	+	15377869	15378088	15377950	15378088	15376688	15376826
3792	"ENSMUSG00000029563.16"	"Foxp2"	chr6	+	15377887	15378088	15377950	15378088	15376688	15376826
3793	"ENSMUSG00000029563.16"	"Foxp2"	chr6	+	15377869	15378088	15377887	15378088	15377680	15377730
3794	"ENSMUSG00000040147.14"	"Maob"	chrX	-	16734073	16734223	16734073	16734117	16735971	16736113
3795	"ENSMUSG00000002227.15"	"Mov10"	chr3	-	104817935	104818156	104817935	104818121	104818257	104818563
3796	"ENSMUSG00000002227.15"	"Mov10"	chr3	-	104817935	104818156	104817935	104818121	104818356	104818563
3797	"ENSMUSG00000026592.13"	"Tex35"	chr1	-	157099138	157099406	157099138	157099403	157099703	157099747
3798	"ENSMUSG00000066113.16"	"Adamtsl1"	chr4	+	86321958	86322169	86322033	86322169	86289718	86289848
3799	"ENSMUSG00000038831.16"	"Ralgps1"	chr2	-	33146569	33146653	33146569	33146650	33158909	33159036
3800	"ENSMUSG00000021910.15"	"Nisch"	chr14	-	31187058	31187244	31187058	31187141	31187649	31187718
3801	"ENSMUSG00000044037.15"	"Als2cl"	chr9	+	110884014	110884146	110884017	110884146	110882713	110882823
3802	"ENSMUSG00000029422.15"	"Rsrc2"	chr5	-	123733555	123733635	123733555	123733630	123736558	123736681
3803	"ENSMUSG00000029422.15"	"Rsrc2"	chr5	-	123740671	123740884	123740671	123740862	123742778	123742856
3804	"ENSMUSG00000029422.15"	"Rsrc2"	chr5	-	123740671	123740884	123740671	123740862	123743637	123743678
3805	"ENSMUSG00000001034.17"	"Mapk7"	chr11	-	61492903	61493069	61492903	61493061	61493523	61493954
3806	"ENSMUSG00000001034.17"	"Mapk7"	chr11	-	61492903	61493185	61492903	61493069	61493523	61494266
3807	"ENSMUSG00000001034.17"	"Mapk7"	chr11	-	61492903	61493069	61492903	61493061	61493646	61494266
3808	"ENSMUSG00000028060.14"	"2810403A07Rik"	chr3	+	88700260	88700514	88700361	88700514	88699950	88700008
3809	"ENSMUSG00000028060.14"	"2810403A07Rik"	chr3	+	88700260	88700514	88700364	88700514	88699950	88700008
3810	"ENSMUSG00000028060.14"	"2810403A07Rik"	chr3	+	88700361	88700514	88700364	88700514	88699950	88700008
3811	"ENSMUSG00000028060.14"	"2810403A07Rik"	chr3	+	88709829	88709942	88709857	88709942	88708779	88708941
3812	"ENSMUSG00000042869.2"	"Olfr1370"	chr13	-	21069333	21073321	21069333	21073150	21074650	21074947
3813	"ENSMUSG00000042869.2"	"Olfr1370"	chr13	-	21069333	21073358	21069333	21073150	21074650	21074947
3814	"ENSMUSG00000042869.2"	"Olfr1370"	chr13	-	21069333	21073358	21069333	21073321	21074650	21074947
3815	"ENSMUSG00000056158.14"	"Car10"	chr11	+	93099642	93100286	93099645	93100286	93098403	93098722
3816	"ENSMUSG00000071064.13"	"Zfp827"	chr8	+	79178889	79179079	79178907	79179079	79175832	79175970
3817	"ENSMUSG00000071064.13"	"Zfp827"	chr8	+	79188148	79188181	79188153	79188181	79186175	79186353
3818	"ENSMUSG00000052533.14"	"Nup188"	chr2	+	30301951	30302045	30302000	30302045	30301008	30301089
3819	"ENSMUSG00000052533.14"	"Nup188"	chr2	+	30301951	30302045	30302004	30302045	30301008	30301089
3820	"ENSMUSG00000052533.14"	"Nup188"	chr2	+	30302000	30302045	30302004	30302045	30301008	30301089
3821	"ENSMUSG00000010066.15"	"Cacna2d2"	chr9	+	107522104	107522183	107522122	107522183	107518192	107518269
3822	"ENSMUSG00000010066.15"	"Cacna2d2"	chr9	+	107525609	107525660	107525612	107525660	107525343	107525432
3823	"ENSMUSG00000010066.15"	"Cacna2d2"	chr9	+	107527147	107527236	107527153	107527236	107526936	107527046
3824	"ENSMUSG00000042182.16"	"Bend6"	chr1	-	33864522	33864743	33864522	33864574	33878259	33878437
3825	"ENSMUSG00000040752.16"	"Myh6"	chr14	-	54965259	54965498	54965259	54965475	54965766	54965835
3826	"ENSMUSG00000021010.8"	"Npas3"	chr12	+	53640453	53640536	53640459	53640536	53501033	53501278
3827	"ENSMUSG00000067148.15"	"Polr1c"	chr17	-	46245615	46245796	46245615	46245748	46246106	46246214
3828	"ENSMUSG00000005883.15"	"Spo11"	chr2	+	172985357	172985505	172985396	172985505	172984871	172984938
3829	"ENSMUSG00000014791.10"	"Elmo3"	chr8	+	105306840	105306953	105306853	105306953	105306595	105306765
3830	"ENSMUSG00000078532.9"	"Nkain1"	chr4	-	130533847	130534062	130533847	130534045	130537260	130537341
3831	"ENSMUSG00000037475.15"	"Thoc2"	chrX	-	41802946	41802992	41802946	41802986	41803455	41803532
3832	"ENSMUSG00000037475.15"	"Thoc2"	chrX	-	41812458	41812575	41812458	41812494	41813949	41814008
3833	"ENSMUSG00000037475.15"	"Thoc2"	chrX	-	41872564	41872686	41872564	41872679	41873881	41873952
3834	"ENSMUSG00000036270.16"	"Edc4"	chr8	+	105888117	105888308	105888120	105888308	105887953	105888045
3835	"ENSMUSG00000036270.16"	"Edc4"	chr8	+	105888595	105888755	105888598	105888755	105888387	105888518
3836	"ENSMUSG00000036270.16"	"Edc4"	chr8	+	105889624	105889729	105889630	105889729	105889103	105889540
3837	"ENSMUSG00000036270.16"	"Edc4"	chr8	+	105889624	105889729	105889672	105889729	105889103	105889540
3838	"ENSMUSG00000036270.16"	"Edc4"	chr8	+	105889630	105889729	105889672	105889729	105889103	105889540
3839	"ENSMUSG00000000805.18"	"Car4"	chr11	+	84964712	84964876	84964727	84964876	84964534	84964601
3840	"ENSMUSG00000030982.18"	"AC165086.3"	chr7	+	118743594	118743694	118743609	118743694	118740746	118740775
3841	"ENSMUSG00000032060.10"	"Cryab"	chr9	+	50753080	50753477	50753185	50753477	50751324	50751576
3842	"ENSMUSG00000046932.2"	"Vmn1r193"	chr13	-	22213671	22220168	22213671	22219944	22223004	22223160
3843	"ENSMUSG00000046932.2"	"Vmn1r193"	chr13	-	22213671	22220355	22213671	22219944	22223004	22223160
3844	"ENSMUSG00000046932.2"	"Vmn1r193"	chr13	-	22213671	22220355	22213671	22220168	22223004	22223160
3845	"ENSMUSG00000026774.11"	"RP23-54E16.2"	chr2	+	23263669	23263743	23263672	23263743	23256930	23257003
3846	"ENSMUSG00000040855.15"	"Reps2"	chrX	-	162514278	162514351	162514278	162514348	162518328	162518423
3847	"ENSMUSG00000040855.15"	"Reps2"	chrX	-	162552542	162552669	162552542	162552666	162554796	162554945
3848	"ENSMUSG00000073406.10"	"H2-Bl"	chr17	-	36083232	36083508	36083232	36083434	36083695	36083965
3849	"ENSMUSG00000073406.10"	"H2-Bl"	chr17	-	36083695	36083939	36083695	36083932	36084159	36084223
3850	"ENSMUSG00000073406.10"	"H2-Bl"	chr17	-	36083695	36083965	36083695	36083932	36084159	36084223
3851	"ENSMUSG00000073406.10"	"H2-Bl"	chr17	-	36083695	36083965	36083695	36083939	36084159	36084223
3852	"ENSMUSG00000032633.12"	"Flcn"	chr11	-	59795140	59795575	59795140	59795264	59795749	59795863
3853	"ENSMUSG00000033834.7"	"Tpbpa"	chr13	-	60939909	60940053	60939909	60939998	60940148	60940271
3854	"ENSMUSG00000014402.15"	"Tsg101"	chr7	-	46908904	46908991	46908904	46908963	46910744	46910810
3855	"ENSMUSG00000014402.15"	"Tsg101"	chr7	-	46908904	46909068	46908904	46908963	46910744	46910810
3856	"ENSMUSG00000014402.15"	"Tsg101"	chr7	-	46908904	46909068	46908904	46908991	46910744	46910810
3857	"ENSMUSG00000010660.3"	"Plcd1"	chr9	-	119073762	119073980	119073762	119073922	119074164	119074323
3858	"ENSMUSG00000022783.11"	"Spag6"	chr16	-	16829019	16829143	16829019	16829115	16829194	16829313
3859	"ENSMUSG00000033382.14"	"Trappc8"	chr18	-	20865949	20866206	20865949	20866203	20867759	20867853
3860	"ENSMUSG00000009350.13"	"Mpo"	chr11	+	87796016	87796146	87796072	87796146	87795797	87795921
3861	"ENSMUSG00000038534.17"	"Osbpl7"	chr11	+	97052485	97052611	97052526	97052611	97052224	97052376
3862	"ENSMUSG00000034278.3"	"Dnajc17"	chr2	-	119180486	119180680	119180486	119180564	119180925	119180969
3863	"ENSMUSG00000034801.13"	"Sos2"	chr12	-	69618055	69618183	69618055	69618180	69627216	69627315
3864	"ENSMUSG00000036737.12"	"Oxsr1"	chr9	-	119246981	119247128	119246981	119247052	119251188	119251224
3865	"ENSMUSG00000046897.17"	"Zfp740"	chr15	+	102208235	102208361	102208271	102208361	102207770	102207920
3866	"ENSMUSG00000021906.14"	"Oxnad1"	chr14	+	32099388	32099631	32099533	32099631	32096486	32096628
3867	"ENSMUSG00000021906.14"	"Oxnad1"	chr14	+	32100954	32101094	32100985	32101094	32099533	32099631
3868	"ENSMUSG00000025701.12"	"Alox5"	chr6	-	116413737	116413916	116413737	116413820	116414522	116414609
3869	"ENSMUSG00000025759.11"	"Mfsd8"	chr3	-	40835168	40835409	40835168	40835305	40837088	40837132
3870	"ENSMUSG00000030541.16"	"Idh2"	chr7	-	80098135	80098381	80098135	80098272	80098770	80098914
3871	"ENSMUSG00000028911.16"	"Srsf4"	chr4	+	131886106	131886304	131886130	131886304	131885308	131885492
3872	"ENSMUSG00000057193.8"	"Slc44a2"	chr9	+	21347882	21347986	21347890	21347986	21347034	21347129
3873	"ENSMUSG00000070306.3"	"Ccdc153"	chr9	+	44240981	44241076	44240997	44241076	44240675	44240723
3874	"ENSMUSG00000035476.9"	"Tab3"	chrX	+	85609389	85609584	85609392	85609584	85593651	85593754
3875	"ENSMUSG00000013701.13"	"Timm23"	chr14	-	32193402	32193487	32193402	32193451	32193853	32193947
3876	"ENSMUSG00000040253.15"	"Gbp7"	chr3	+	142534498	142534712	142534516	142534712	142530341	142530439
3877	"ENSMUSG00000061882.12"	"Ccdc62"	chr5	+	123951751	123951867	123951800	123951867	123951198	123951287
3878	"ENSMUSG00000061882.12"	"Ccdc62"	chr5	+	123968130	123969895	123968136	123969895	123966835	123966928
