ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
648	"ENSMUSG00000022995.16"	"Enah"	chr1	-	181935659	181935716	181945040	181945052	181930677	181930762	181956393	181956571
649	"ENSMUSG00000027936.18"	"Crtc2"	chr3	+	90260696	90261103	90262450	90262714	90260125	90260370	90263170	90263357
650	"ENSMUSG00000000378.15"	"Ccm2"	chr11	+	6569963	6570137	6584519	6584603	6561133	6561241	6585033	6585217
651	"ENSMUSG00000030714.14"	"Sgf29"	chr7	+	126662565	126662651	126663027	126663052	126661051	126661148	126663928	126664004
652	"ENSMUSG00000045503.16"	"Sys1"	chr2	+	164463300	164463368	164467147	164467327	164461292	164461529	164472137	164472322
653	"ENSMUSG00000031596.15"	"Slc7a2"	chr8	+	40908055	40908195	40908397	40908534	40905504	40905727	40910994	40911097
654	"ENSMUSG00000020694.16"	"Tlk2"	chr11	+	105241568	105241661	105246773	105246884	105221185	105221353	105247458	105247595
655	"ENSMUSG00000037474.13"	"Dtl"	chr1	-	191558060	191558134	191561424	191561537	191556783	191556887	191563110	191563176
656	"ENSMUSG00000020300.14"	"Cpeb4"	chr11	+	31908824	31908875	31918800	31918824	31889857	31889939	31920408	31920582
657	"ENSMUSG00000040123.17"	"Zmym5"	chr14	-	56810540	56810596	56810739	56810859	56804414	56804863	56811591	56811716
658	"ENSMUSG00000046434.16"	"Hnrnpa1"	chr15	+	103242921	103243080	103243624	103243780	103242643	103242718	103243958	103244028
659	"ENSMUSG00000014353.14"	"Tmem87b"	chr2	+	128839147	128839219	128840731	128840803	128837301	128837395	128841234	128841343
660	"ENSMUSG00000066406.15"	"Akap13"	chr7	+	75679819	75679873	75683393	75683459	75677105	75677479	75685116	75685309
661	"ENSMUSG00000026553.17"	"Copa"	chr1	+	172087551	172087665	172089096	172089170	172082528	172082949	172090938	172091019
662	"ENSMUSG00000041815.14"	"Poldip3"	chr15	-	83135293	83135389	83137467	83137554	83133146	83133326	83138131	83138522
663	"ENSMUSG00000020422.13"	"Tns3"	chr11	-	8600554	8600592	8615739	8615851	8579082	8579121	8664478	8664535
664	"ENSMUSG00000068250.13"	"Amn1"	chr6	-	149169302	149169404	149169447	149169504	149166805	149166917	149170832	149171050
665	"ENSMUSG00000018858.15"	"Ict1"	chr11	+	115406550	115406587	115409479	115409539	115403821	115404087	115410059	115410142
666	"ENSMUSG00000023345.17"	"Poc1a"	chr9	+	106325388	106325516	106326283	106326326	106307940	106308033	106329872	106330016
667	"ENSMUSG00000029478.16"	"Ncor2"	chr5	-	125019818	125020046	125022870	125022924	125018810	125018990	125023500	125023646
668	"ENSMUSG00000029478.16"	"Ncor2"	chr5	-	125019959	125020046	125022870	125022924	125018810	125018990	125023500	125023646
669	"ENSMUSG00000033577.18"	"Myo6"	chr9	+	80293526	80293553	80293944	80293974	80292356	80292517	80296642	80296681
670	"ENSMUSG00000032479.15"	"Map4"	chr9	+	110071025	110071139	110072612	110072705	110068692	110068985	110078002	110078084
671	"ENSMUSG00000026172.12"	"Bcs1l"	chr1	+	74590264	74590459	74590670	74590734	74589959	74590099	74590959	74591129
672	"ENSMUSG00000001247.16"	"Lsr"	chr7	-	30962097	30962244	30965968	30966088	30959152	30959314	30971867	30972212
673	"ENSMUSG00000001247.16"	"Lsr"	chr7	-	30962810	30962867	30965968	30966088	30962097	30962244	30971867	30972212
674	"ENSMUSG00000020516.15"	"Rps6kb1"	chr11	-	86516743	86516987	86517349	86517392	86513982	86516191	86517582	86517640
675	"ENSMUSG00000037058.14"	"Paip2"	chr18	+	35610870	35611034	35613322	35613502	35598616	35598759	35616198	35617186
676	"ENSMUSG00000042359.18"	"Osbpl6"	chr2	+	76555889	76555982	76560185	76560260	76555013	76555117	76564783	76564949
677	"ENSMUSG00000023973.13"	"Cnpy3"	chr17	-	46737726	46737849	46743185	46743282	46737174	46737292	46747420	46747544
678	"ENSMUSG00000023973.13"	"Cnpy3"	chr17	-	46743185	46743282	46747420	46747544	46737726	46737849	46751972	46752214
679	"ENSMUSG00000030759.16"	"Far1"	chr7	+	113553641	113553813	113554116	113554288	113551934	113552002	113561375	113561505
680	"ENSMUSG00000097451.10"	"Rian"	chr12	+	109637838	109637926	109640266	109640328	109627047	109627153	109642564	109642652
681	"ENSMUSG00000024180.13"	"Tmem8"	chr17	+	26120538	26120685	26121539	26121656	26120283	26120462	26121937	26123254
682	"ENSMUSG00000032925.16"	"Itgbl1"	chr14	+	123843573	123843737	123843796	123843937	123840562	123840685	123846438	123846579
683	"ENSMUSG00000011658.15"	"Fuz"	chr7	+	44896546	44896645	44896914	44896999	44896251	44896362	44897260	44897329
684	"ENSMUSG00000011658.15"	"Fuz"	chr7	+	44896546	44896668	44896914	44896999	44896251	44896362	44897260	44897329
685	"ENSMUSG00000031626.17"	"Sorbs2"	chr8	+	45782801	45782960	45785268	45785325	45775588	45775703	45789975	45790025
686	"ENSMUSG00000031626.17"	"Sorbs2"	chr8	+	45783542	45783626	45785268	45785325	45782801	45782960	45789975	45790025
687	"ENSMUSG00000001418.13"	"Glmp"	chr3	+	88325676	88325931	88326114	88326312	88325081	88325201	88326410	88326629
688	"ENSMUSG00000001418.13"	"Glmp"	chr3	+	88326114	88326312	88326410	88326629	88325676	88325931	88327856	88328113
689	"ENSMUSG00000027291.15"	"Vps39"	chr2	-	120346856	120346889	120349085	120349155	120346327	120346392	120350163	120350229
690	"ENSMUSG00000028693.15"	"Nasp"	chr4	-	116614329	116614410	116622766	116622814	116611466	116612081	116627331	116627493
691	"ENSMUSG00000028693.15"	"Nasp"	chr4	-	116614329	116614410	116618869	116618980	116611971	116612081	116622766	116622814
692	"ENSMUSG00000028693.15"	"Nasp"	chr4	-	116618869	116618980	116622766	116622814	116611971	116612081	116627331	116627429
693	"ENSMUSG00000028693.15"	"Nasp"	chr4	-	116618869	116618980	116622766	116622814	116614329	116614410	116627331	116627429
694	"ENSMUSG00000019843.14"	"Fyn"	chr10	+	39529436	39529601	39529918	39530074	39526780	39526930	39532015	39532195
695	"ENSMUSG00000024462.17"	"Gabbr1"	chr17	+	37048420	37048606	37049652	37049797	37047453	37047657	37050998	37051159
696	"ENSMUSG00000078765.11"	"U2af1l4"	chr7	+	30564081	30564131	30564202	30564301	30563929	30563996	30564473	30564607
697	"ENSMUSG00000046364.14"	"Rpl27a"	chr7	+	109519917	109519993	109520467	109520642	109519584	109519648	109521600	109522367
698	"ENSMUSG00000033565.18"	"Rbfox2"	chr15	-	77091811	77091854	77094450	77094490	77086066	77086155	77097939	77098072
699	"ENSMUSG00000006344.17"	"Ggt5"	chr10	+	75604311	75604584	75604642	75604800	75603966	75604162	75605255	75605402
700	"ENSMUSG00000069744.7"	"Psmb3"	chr11	+	97706797	97706905	97711101	97711279	97703787	97703972	97712436	97712531
701	"ENSMUSG00000061136.14"	"Prpf40a"	chr2	-	53157892	53157917	53159262	53159316	53156622	53156985	53159557	53159678
702	"ENSMUSG00000109532.1"	"RP24-362L9.2"	chr7	+	70957937	70958053	70960465	70960611	70957003	70957216	70972042	70972119
703	"ENSMUSG00000024044.17"	"Epb41l3"	chr17	+	69273881	69273917	69274100	69274166	69270610	69270664	69274703	69274895
704	"ENSMUSG00000024044.17"	"Epb41l3"	chr17	+	69281032	69281107	69283884	69284007	69274703	69274895	69284538	69284916
705	"ENSMUSG00000021936.14"	"Mapk8"	chr14	-	33390241	33390313	33390672	33390744	33388799	33388982	33392941	33393107
706	"ENSMUSG00000020064.9"	"Herc4"	chr10	+	63290503	63290676	63299119	63299239	63289051	63289241	63306347	63306446
707	"ENSMUSG00000056999.14"	"Ide"	chr19	-	37290043	37290188	37290669	37290814	37288097	37288208	37295882	37295965
708	"ENSMUSG00000109783.1"	"RP23-389N20.2"	chr16	+	23543622	23543871	23554697	23554933	23534579	23534799	23559771	23560080
709	"ENSMUSG00000026873.9"	"Phf19"	chr2	-	34898923	34899011	34899582	34899744	34898073	34898159	34901059	34901127
710	"ENSMUSG00000024392.17"	"Bag6"	chr17	+	35142306	35142384	35142497	35142605	35141829	35142082	35142726	35142839
711	"ENSMUSG00000020777.16"	"Acox1"	chr11	-	116183463	116183624	116189414	116189575	116181912	116182020	116198221	116198381
712	"ENSMUSG00000012609.19"	"Ttll5"	chr12	+	85933281	85933674	85939325	85939510	85932724	85932808	85956565	85956720
713	"ENSMUSG00000012609.19"	"Ttll5"	chr12	+	86012647	86012862	86020520	86020603	85996000	85996196	86053142	86053759
714	"ENSMUSG00000039275.9"	"Foxk2"	chr11	+	121296028	121296222	121296222	121296351	121290743	121290890	121296913	121297089
715	"ENSMUSG00000018841.17"	"Rad51d"	chr11	-	82889668	82889810	82889969	82890031	82883882	82883964	82890337	82890589
716	"ENSMUSG00000018841.17"	"Rad51d"	chr11	-	82889691	82889810	82889969	82890031	82883882	82883964	82890337	82890589
717	"ENSMUSG00000020463.15"	"Ppp4r3b"	chr11	+	29202866	29202908	29205545	29205704	29200700	29200803	29209316	29209486
718	"ENSMUSG00000020831.18"	"RP23-198E14.7"	chr11	-	70236876	70236978	70237530	70237625	70236023	70236211	70237783	70237914
719	"ENSMUSG00000000244.17"	"Tspan32"	chr7	+	143011033	143011108	143014958	143015060	143006907	143007005	143015580	143015667
720	"ENSMUSG00000014907.10"	"Naf1"	chr8	+	66872154	66872258	66877666	66877760	66864537	66864700	66879598	66879681
721	"ENSMUSG00000040327.16"	"Cul9"	chr17	-	46502612	46502687	46502687	46502786	46502384	46502495	46503088	46503182
722	"ENSMUSG00000022475.19"	"Hdac7"	chr15	-	97799556	97799644	97800694	97800802	97798223	97798343	97802075	97802125
723	"ENSMUSG00000008305.18"	"Tle1"	chr4	-	72152880	72152897	72157462	72157479	72145309	72145420	72158212	72158417
724	"ENSMUSG00000021000.16"	"Mia2"	chr12	+	59144698	59144770	59146335	59146362	59137697	59137786	59146846	59146957
725	"ENSMUSG00000021000.16"	"Mia2"	chr12	+	59174105	59174188	59176330	59176459	59172524	59172592	59179849	59180008
726	"ENSMUSG00000030557.17"	"Mef2a"	chr7	-	67268066	67268204	67268268	67268400	67265942	67266162	67295374	67295578
727	"ENSMUSG00000040940.18"	"Arhgef1"	chr7	+	24908310	24908424	24912056	24912155	24907853	24907934	24912309	24912352
728	"ENSMUSG00000019487.11"	"Trip10"	chr17	+	57250703	57250857	57250954	57251011	57249501	57249571	57253261	57253402
729	"ENSMUSG00000019487.11"	"Trip10"	chr17	+	57250741	57250857	57250954	57251011	57249454	57249571	57253261	57253409
730	"ENSMUSG00000037486.18"	"Asxl2"	chr12	+	3445451	3445454	3450250	3450253	3442473	3442556	3451661	3451770
731	"ENSMUSG00000031169.13"	"Porcn"	chrX	-	8201657	8201672	8203025	8203043	8201443	8201569	8203158	8203289
732	"ENSMUSG00000014602.15"	"Kif1a"	chr1	-	93026831	93026855	93034545	93034572	93025620	93025735	93036845	93036951
733	"ENSMUSG00000027940.18"	"Tpm3"	chr3	+	90088400	90088476	90089047	90089123	90087673	90087744	90089796	90089859
734	"ENSMUSG00000020257.13"	"Wdr82"	chr9	+	106180565	106180632	106183615	106183715	106176612	106176710	106184179	106184296
735	"ENSMUSG00000030116.14"	"Mfap5"	chr6	+	122521892	122521928	122524486	122524510	122520895	122520928	122525950	122526038
736	"ENSMUSG00000002006.12"	"Pdzd4"	chrX	-	73796829	73796892	73798193	73798292	73796375	73796477	73798757	73798848
737	"ENSMUSG00000002006.12"	"Pdzd4"	chrX	-	73798193	73798292	73798757	73798848	73796829	73796892	73799833	73800087
738	"ENSMUSG00000027315.13"	"Spint1"	chr2	+	119248010	119248181	119248355	119248403	119246372	119246647	119248756	119248902
739	"ENSMUSG00000029475.17"	"Kdm2b"	chr5	-	122881019	122881058	122881636	122881750	122880172	122880852	122881963	122882224
740	"ENSMUSG00000039069.19"	"Mtg2"	chr2	+	180073139	180073233	180078003	180078142	180071793	180071886	180078618	180078823
741	"ENSMUSG00000004677.17"	"Myo9b"	chr8	+	71336875	71336965	71338906	71339020	71334312	71334394	71340759	71340799
742	"ENSMUSG00000054808.15"	"Actn4"	chr7	-	28895120	28895186	28895431	28895512	28894500	28894659	28896088	28896235
743	"ENSMUSG00000054808.15"	"Actn4"	chr7	-	28909902	28909988	28911489	28911575	28906971	28907064	28912239	28912321
744	"ENSMUSG00000001750.15"	"Tcirg1"	chr19	-	3897037	3897169	3897467	3897681	3896794	3896902	3897757	3897876
745	"ENSMUSG00000075318.12"	"Scn2a1"	chr2	+	65682502	65682594	65682689	65682781	65681996	65682125	65683670	65683943
746	"ENSMUSG00000000037.16"	"Scml2"	chrX	+	161223156	161223240	161224460	161224544	161221665	161221749	161225876	161225960
747	"ENSMUSG00000020646.17"	"Mboat2"	chr12	+	24924198	24924294	24934566	24934622	24882716	24882794	24939293	24939348
748	"ENSMUSG00000034413.14"	"Neurl1b"	chr17	+	26431786	26432332	26438666	26439359	26414828	26414995	26441077	26441203
749	"ENSMUSG00000053414.7"	"Hunk"	chr16	+	90481249	90481333	90487858	90487906	90475819	90475982	90493412	90493593
750	"ENSMUSG00000017412.15"	"Cacnb4"	chr2	-	52465893	52465913	52467143	52467163	52465597	52465678	52467243	52467320
751	"ENSMUSG00000031729.6"	"Ist1"	chr8	-	109675375	109675424	109676757	109676850	109671324	109672641	109677485	109677686
752	"ENSMUSG00000030782.16"	"Tgfb1i1"	chr7	+	128248577	128248720	128248886	128248974	128248419	128248472	128249089	128249195
753	"ENSMUSG00000092137.7"	"Gcom1"	chr9	-	71481341	71481546	71515068	71515169	71479324	71479540	71524781	71524865
754	"ENSMUSG00000079614.3"	"Seh1l"	chr18	+	67779204	67779255	67783914	67784061	67774875	67775120	67784886	67785098
755	"ENSMUSG00000001986.16"	"Gria3"	chrX	+	41654809	41654924	41669500	41669615	41654005	41654253	41672218	41672466
756	"ENSMUSG00000030697.7"	"Ppp4c"	chr7	-	126787436	126787610	126788116	126788218	126787219	126787346	126788383	126788434
757	"ENSMUSG00000028898.15"	"Trnau1ap"	chr4	-	132325351	132325489	132325945	132326045	132325207	132325260	132328468	132328566
758	"ENSMUSG00000028898.15"	"Trnau1ap"	chr4	-	132327121	132327178	132328468	132328566	132325945	132326045	132329352	132329538
759	"ENSMUSG00000025348.9"	"Itga7"	chr10	+	128941444	128941576	128941821	128941941	128940681	128940937	128942807	128943015
760	"ENSMUSG00000031389.17"	"Arhgap4"	chrX	-	73904247	73904469	73906156	73906219	73900634	73900736	73906428	73906591
761	"ENSMUSG00000038453.16"	"Srcin1"	chr11	-	97542533	97542557	97548879	97548978	97537043	97537239	97551676	97551978
762	"ENSMUSG00000033819.16"	"Ppp1r16a"	chr15	+	76693013	76693138	76693438	76693514	76692836	76692940	76693594	76693724
763	"ENSMUSG00000029833.17"	"Trim24"	chr6	+	37927525	37927640	37931353	37931500	37919373	37919490	37943412	37943530
764	"ENSMUSG00000047502.14"	"Mroh7"	chr4	-	106700126	106700265	106702482	106702637	106699721	106699912	106703014	106703191
765	"ENSMUSG00000030410.16"	"Dmwd"	chr7	+	19080041	19081301	19081918	19081993	19078054	19078237	19082275	19082776
766	"ENSMUSG00000024067.13"	"Dpy30"	chr17	-	74307719	74307862	74315901	74315949	74299473	74299824	74316043	74316116
767	"ENSMUSG00000043962.16"	"Thrap3"	chr4	-	126177861	126178557	126179911	126180814	126176183	126176356	126186434	126186588
768	"ENSMUSG00000029281.13"	"Smr2"	chr5	+	88088177	88088244	88105315	88105382	88086555	88086629	88108518	88109053
769	"ENSMUSG00000009207.15"	"Lnpk"	chr2	-	74554987	74555046	74568940	74569128	74551060	74551101	74570934	74570976
770	"ENSMUSG00000032342.13"	"Mto1"	chr9	+	78449717	78449835	78452763	78453053	78449418	78449618	78457209	78457322
771	"ENSMUSG00000026743.16"	"Mllt10"	chr2	+	18082510	18082725	18092783	18092834	18071124	18071204	18101457	18101512
772	"ENSMUSG00000026743.16"	"Mllt10"	chr2	+	18082510	18082725	18101457	18101512	18071124	18071204	18109781	18109891
773	"ENSMUSG00000026743.16"	"Mllt10"	chr2	+	18101457	18101512	18109781	18109891	18071124	18071204	18122244	18122348
774	"ENSMUSG00000093385.3"	"RP23-148H17.3"	chr6	-	123963632	123963992	123968854	123969661	123959842	123960067	123976320	123976618
775	"ENSMUSG00000039842.15"	"Mcph1"	chr8	+	18627117	18627240	18631515	18632643	18622606	18622694	18641564	18641665
776	"ENSMUSG00000039842.15"	"Mcph1"	chr8	+	18629545	18629635	18631515	18632643	18627117	18627240	18641564	18641665
777	"ENSMUSG00000037369.17"	"Kdm6a"	chrX	+	18246974	18247109	18247566	18247722	18246196	18246416	18248269	18248359
778	"ENSMUSG00000111497.1"	"RP23-186O3.11"	chr9	-	21075584	21075668	21075963	21076107	21073074	21075496	21076566	21076641
779	"ENSMUSG00000012117.13"	"Dhdds"	chr4	-	133991278	133991380	133992463	133992580	133982799	133982914	133994161	133994304
780	"ENSMUSG00000069094.12"	"Pde7a"	chr3	-	19241145	19241209	19241341	19241518	19236443	19236539	19243049	19243201
781	"ENSMUSG00000069094.12"	"Pde7a"	chr3	-	19243049	19243201	19256777	19256861	19241145	19241209	19260231	19260292
782	"ENSMUSG00000037013.15"	"Ss18"	chr18	-	14651022	14651244	14655026	14655180	14640955	14641123	14670308	14670393
783	"ENSMUSG00000037013.15"	"Ss18"	chr18	-	14655026	14655180	14670308	14670393	14651022	14651244	14679386	14679463
784	"ENSMUSG00000085534.7"	"RP24-89M24.3"	chrX	+	28044562	28044595	28044791	28044955	28043965	28044052	28045513	28045626
785	"ENSMUSG00000034022.8"	"Cpsf1"	chr15	-	76601105	76601186	76601262	76601337	76600937	76601027	76601403	76601498
786	"ENSMUSG00000057246.15"	"RP23-24A13.2"	chr17	+	34417241	34417533	34417971	34418104	34416466	34416604	34418854	34418941
787	"ENSMUSG00000057246.15"	"RP23-24A13.2"	chr17	+	34417462	34417533	34417971	34418104	34416466	34416604	34418854	34418941
788	"ENSMUSG00000057246.15"	"RP23-24A13.2"	chr17	+	34417478	34417533	34417971	34418104	34416466	34416604	34418854	34418941
789	"ENSMUSG00000024817.13"	"Uhrf2"	chr19	+	30039063	30039297	30056234	30056494	30030512	30030931	30071242	30071461
790	"ENSMUSG00000053046.15"	"Brsk2"	chr7	+	141998632	141998722	141998919	141999014	141998377	141998558	142000841	142000889
791	"ENSMUSG00000028047.11"	"Thbs3"	chr3	+	89220957	89221110	89221333	89221444	89220151	89220229	89221526	89221634
792	"ENSMUSG00000028902.4"	"Sf3a3"	chr4	+	124729458	124729549	124731370	124731426	124728318	124728429	124732187	124732460
793	"ENSMUSG00000021557.15"	"Agtpbp1"	chr13	-	59528386	59528518	59531056	59531203	59525145	59525239	59532012	59532076
794	"ENSMUSG00000078812.10"	"Eif5a"	chr11	-	69919448	69919478	69920340	69920434	69919150	69919336	69921162	69921386
795	"ENSMUSG00000001089.14"	"Luzp1"	chr4	+	136521340	136521443	136539124	136539216	136469760	136469850	136540355	136543518
796	"ENSMUSG00000024726.9"	"Carnmt1"	chr19	+	18693648	18693762	18703360	18703464	18679103	18679267	18704019	18704788
797	"ENSMUSG00000018677.9"	"Slc25a39"	chr11	-	102405011	102405079	102405692	102405802	102404794	102404919	102406205	102406250
798	"ENSMUSG00000018677.9"	"Slc25a39"	chr11	-	102405011	102405079	102405692	102405826	102404794	102404919	102406205	102406250
799	"ENSMUSG00000018677.9"	"Slc25a39"	chr11	-	102405692	102405826	102406205	102406250	102405011	102405079	102406361	102406421
800	"ENSMUSG00000020461.10"	"Clhc1"	chr11	+	29569200	29569375	29571649	29571852	29563849	29563956	29575344	29575524
801	"ENSMUSG00000032601.13"	"Prkar2a"	chr9	+	108740687	108740762	108744229	108744295	108740434	108740536	108745481	108745623
802	"ENSMUSG00000024985.18"	"Tcf7l2"	chr19	+	55743072	55743197	55755013	55755082	55742775	55742842	55817763	55817865
803	"ENSMUSG00000024985.18"	"Tcf7l2"	chr19	+	55926681	55926756	55927729	55927754	55925976	55926049	55931433	55933229
804	"ENSMUSG00000058239.13"	"Usf2"	chr7	-	30955289	30955440	30955799	30956000	30955105	30955193	30956148	30956267
805	"ENSMUSG00000058239.13"	"Usf2"	chr7	-	30955289	30955440	30956148	30956267	30955105	30955193	30956695	30956757
806	"ENSMUSG00000056342.16"	"Usp34"	chr11	+	23333438	23333859	23343319	23343370	23320660	23320748	23343510	23343660
807	"ENSMUSG00000035299.16"	"Mid1"	chrX	+	169800739	169800792	169926953	169927669	169685198	169685372	169966062	169966158
808	"ENSMUSG00000035299.16"	"Mid1"	chrX	+	169976921	169977029	169981884	169982033	169966062	169966158	169983955	169984083
809	"ENSMUSG00000037652.15"	"Phc3"	chr3	-	30942408	30942652	30948701	30948800	30936284	30937156	30950875	30951031
810	"ENSMUSG00000014496.8"	"Ankrd28"	chr14	-	31755732	31755803	31764253	31764332	31748642	31748843	31778921	31779005
811	"ENSMUSG00000014496.8"	"Ankrd28"	chr14	-	31755732	31755803	31764253	31764332	31748642	31748843	31830326	31830378
812	"ENSMUSG00000039599.16"	"Fam149b"	chr14	+	20351311	20351416	20352703	20352839	20348161	20348394	20356354	20356497
813	"ENSMUSG00000039599.16"	"Fam149b"	chr14	+	20352703	20352839	20356354	20356497	20351311	20351416	20358023	20358140
814	"ENSMUSG00000039599.16"	"Fam149b"	chr14	+	20356354	20356497	20358023	20358140	20352703	20352839	20363262	20363450
815	"ENSMUSG00000039599.16"	"Fam149b"	chr14	+	20359754	20359916	20363262	20363450	20358023	20358140	20374329	20374454
816	"ENSMUSG00000025997.13"	"Ikzf2"	chr1	-	69542226	69542370	69548598	69548736	69538767	69539492	69570492	69570660
817	"ENSMUSG00000024049.14"	"Myom1"	chr17	+	71120793	71120816	71121125	71121148	71120645	71120682	71122556	71122612
818	"ENSMUSG00000015143.15"	"Actn1"	chr12	-	80170182	80170248	80170685	80170766	80168857	80169016	80171728	80171875
819	"ENSMUSG00000097009.2"	"RP23-258N11.1"	chr13	+	10556346	10556390	10556493	10556686	10554672	10554743	10602782	10603020
820	"ENSMUSG00000031085.16"	"AC133502.2"	chr7	+	143870207	143870389	143871732	143871861	143869154	143869295	143881165	143881276
821	"ENSMUSG00000031085.16"	"AC133502.2"	chr7	+	143881637	143881716	143883589	143884008	143881165	143881276	143891659	143891821
822	"ENSMUSG00000031085.16"	"AC133502.2"	chr7	+	143881637	143881716	143883923	143884008	143881165	143881276	143891659	143891821
823	"ENSMUSG00000030257.16"	"Srgap3"	chr6	-	112750380	112750411	112754570	112754673	112749361	112749422	112759748	112759776
824	"ENSMUSG00000030257.16"	"Srgap3"	chr6	-	112750380	112750411	112757153	112757430	112749361	112749422	112759748	112759776
825	"ENSMUSG00000030257.16"	"Srgap3"	chr6	-	112754570	112754673	112757153	112757430	112749361	112749422	112759748	112759776
826	"ENSMUSG00000027680.15"	"Fxr1"	chr3	+	34039526	34039579	34041062	34041156	34020097	34020163	34046031	34046103
827	"ENSMUSG00000092511.7"	"RP24-317H19.10"	chr17	-	34861730	34861964	34863022	34863031	34861027	34861213	34863344	34863474
828	"ENSMUSG00000002963.17"	"Pnkp"	chr7	+	44858452	44858749	44859722	44859802	44857172	44857554	44859887	44859945
829	"ENSMUSG00000002963.17"	"Pnkp"	chr7	+	44858452	44858749	44859722	44859802	44858101	44858209	44859887	44859945
830	"ENSMUSG00000040506.16"	"Ambra1"	chr2	+	91805023	91805110	91810029	91810209	91772710	91773747	91824459	91824540
831	"ENSMUSG00000040506.16"	"Ambra1"	chr2	+	91900497	91900637	91910296	91910389	91886823	91886978	91911413	91911607
832	"ENSMUSG00000068587.9"	"Mgam"	chr6	+	40714600	40714729	40750137	40750266	40686484	40686610	40750512	40750623
833	"ENSMUSG00000022960.12"	"Donson"	chr16	-	91683632	91683811	91684301	91684480	91682742	91682821	91686166	91686370
834	"ENSMUSG00000027202.12"	"Slc12a1"	chr2	+	125165494	125165590	125166122	125166218	125161075	125161151	125169412	125169552
835	"ENSMUSG00000027202.12"	"Slc12a1"	chr2	+	125165494	125165590	125166672	125166768	125161075	125161151	125169412	125169552
836	"ENSMUSG00000027202.12"	"Slc12a1"	chr2	+	125166122	125166218	125166672	125166768	125161075	125161151	125169412	125169552
837	"ENSMUSG00000043384.15"	"Gprasp1"	chrX	+	135743441	135743522	135743562	135743614	135742732	135742978	135744498	135744575
838	"ENSMUSG00000037148.8"	"Arhgap10"	chr8	-	77259056	77259209	77277147	77277307	77257325	77257417	77310730	77310881
839	"ENSMUSG00000026558.13"	"Uck2"	chr1	-	167229892	167229990	167234691	167234834	167227731	167227780	167236602	167236699
840	"ENSMUSG00000046709.16"	"Mapk10"	chr5	-	102976354	102976426	102987202	102987274	102966445	102966628	102989619	102989785
841	"ENSMUSG00000035778.17"	"Ggta1"	chr2	-	35414218	35414284	35416471	35416507	35413325	35413427	35422179	35422268
842	"ENSMUSG00000035778.17"	"Ggta1"	chr2	-	35414218	35414284	35422179	35422268	35413325	35413427	35423231	35423412
843	"ENSMUSG00000035778.17"	"Ggta1"	chr2	-	35416471	35416507	35423231	35423411	35413325	35413427	35432513	35432632
844	"ENSMUSG00000035778.17"	"Ggta1"	chr2	-	35416471	35416507	35423231	35423412	35413325	35413427	35432513	35432632
845	"ENSMUSG00000035778.17"	"Ggta1"	chr2	-	35416471	35416507	35423231	35423412	35414218	35414284	35432513	35432632
846	"ENSMUSG00000029127.15"	"Zbtb49"	chr5	-	38205888	38205962	38213307	38214383	38203744	38203827	38216446	38216613
847	"ENSMUSG00000029127.15"	"Zbtb49"	chr5	-	38210617	38210664	38213307	38214064	38205888	38205962	38216446	38216613
848	"ENSMUSG00000029127.15"	"Zbtb49"	chr5	-	38210617	38210664	38213307	38214383	38205888	38205962	38216446	38216613
849	"ENSMUSG00000028692.14"	"Akr1a1"	chr4	-	116641857	116641977	116645503	116645593	116640990	116641142	116651338	116651396
850	"ENSMUSG00000033985.17"	"Tesk2"	chr4	+	116751104	116751226	116771799	116771848	116741615	116741918	116792087	116792234
851	"ENSMUSG00000034656.17"	"Cacna1a"	chr8	+	84614694	84614791	84615573	84615670	84612284	84612412	84617791	84617897
852	"ENSMUSG00000024921.17"	"Smarca2"	chr19	+	26759877	26759931	26770937	26771043	26751823	26752041	26771507	26771609
853	"ENSMUSG00000039753.16"	"Fbxl5"	chr5	-	43758221	43758944	43759742	43759825	43750605	43751010	43760706	43760855
854	"ENSMUSG00000060038.14"	"Dhps"	chr8	+	85072451	85072616	85073294	85073416	85071756	85072053	85073502	85073599
855	"ENSMUSG00000025145.13"	"Lrrc45"	chr11	+	120718649	120718720	120719039	120719132	120718441	120718553	120719465	120719558
856	"ENSMUSG00000019478.16"	"Rab4a"	chr8	+	123823813	123823894	123827323	123827438	123805984	123806166	123828995	123829058
857	"ENSMUSG00000101177.6"	"RP24-112B7.3"	chrY	-	65751298	65751482	65752879	65753010	65750713	65750783	65754863	65754911
858	"ENSMUSG00000021288.18"	"Klc1"	chr12	+	111793648	111793699	111795547	111795678	111789324	111789486	111806007	111806074
859	"ENSMUSG00000038170.15"	"Pde4dip"	chr3	-	97706871	97707057	97709481	97709634	97703166	97703418	97710220	97710444
860	"ENSMUSG00000039356.15"	"Exosc2"	chr2	+	31674514	31674560	31674694	31674784	31672471	31672586	31675838	31675904
861	"ENSMUSG00000035325.16"	"Sec31a"	chr5	-	100388533	100388611	100389067	100389106	100386127	100386203	100390758	100390833
862	"ENSMUSG00000032745.18"	"Gpbp1"	chr13	-	111443320	111443406	111447895	111447955	111440631	111440816	111448932	111448999
863	"ENSMUSG00000096911.7"	"RP23-269P17.1"	chrX	+	28698042	28698075	28698271	28698435	28697445	28697532	28698993	28699106
